Trial,Step_1000
1,-4.347668294918057
2,66.52099548706754
3,40.22211951919961
4,81.0146712525457
5,-13.858626735918685
6,-42.84267531215908
7,-54.521646249846924
8,54.304015783231634
9,37.41904363909703
10,4.596086123787272
11,14.100249937225232
12,-14.978031136212632
13,-54.62014349303856
14,-5.4576041602197565
15,16.7022949200482
16,-51.60077687318841
17,-16.022136915919834
18,-12.256179186426214
19,0.7474039593267185
20,73.00438362336259
21,27.43298526843115
22,-38.18703566835803
23,-8.919777941012807
24,-35.74177820828312
25,-34.6827121472032
26,53.75552052798569
27,-62.344427814494544
28,-21.19951519741842
29,-49.20000118771441
30,40.88039186590424
31,-0.07057378407272523
32,-42.83311394934271
33,8.01702860229912
34,19.482157477859936
35,-13.166586529182762
36,-31.992440633178756
37,-28.619331195672512
38,-7.482521376500062
39,8.906302757698642
40,-33.67938487440316
41,59.54223033482618
42,-18.375724657355935
43,-35.20084400526345
44,3.784703363859947
45,14.398917333360865
46,63.527671087036055
47,26.996917347232724
48,11.524345201386739
49,12.484431050395866
50,29.837503019128743
51,23.428816615126184
52,21.532541974650446
53,19.238710572246767
54,-46.86623100052895
55,37.386624631915915
56,-22.251990380262978
57,-33.028939990773516
58,48.02243104235006
59,19.971847967317157
60,2.0209657739412776
61,-7.5975347037387895
62,10.86974717273267
63,-21.34208604002881
64,-24.288796073878462
65,8.427744193880695
66,13.471428802352463
67,14.01042093942261
68,9.878105923365371
69,-13.669959777556217
70,-48.188168407291464
71,8.23852762438072
72,-19.314534806348295
73,35.99522901558635
74,-4.033119807441052
75,-15.925482810891133
76,-3.979090092542067
77,-3.601479280800203
78,19.727436980384553
79,2.5372692344157883
80,12.03344410817073
81,-56.89747362124588
82,-41.4199263421315
83,17.44082434312828
84,-72.65111404658599
85,-26.19270446576448
86,6.028395787787537
87,-48.313072358385185
88,9.842687852556313
89,-56.53947466901441
90,15.027547845073853
91,15.203102859874068
92,40.31274623249861
93,-31.791965390477376
94,16.48607447426788
95,-1.3980556784995493
96,-35.08346763979194
97,7.854474906135193
98,5.105754653623443
99,-32.59608090905536
100,-4.779565177216353
101,-3.9916963044329017
102,4.094691184723121
103,-30.452997098553432
104,-22.058747145245867
105,-22.40313088940928
106,-41.08626491648062
107,58.768046627194046
108,-18.45619660562587
109,23.093252852654572
110,-6.200550069047997
111,73.01205105105899
112,-14.693431261615633
113,-69.3733268870882
114,29.574936520542884
115,29.15245904394212
116,23.360020237015682
117,17.659308333512886
118,-50.710830057576885
119,-54.42622252175762
120,15.67049395594488
121,0.558277625770969
122,-51.904439968894486
123,25.799504492368595
124,7.676262361986569
125,31.33482634603377
126,18.42581105360668
127,-11.047430333725826
128,-7.931121277117995
129,12.875583571212498
130,-9.082151914595382
131,-16.822578476629527
132,-52.850573709389984
133,23.004773767309146
134,-11.326887431440959
135,43.418149715864374
136,17.153978756536286
137,9.90775396738525
138,29.21420837162478
139,26.13233787141601
140,19.661188849771463
141,82.4168636047618
142,67.58979188011675
143,-74.01827641930771
144,4.234235706571783
145,52.047262552798664
146,-16.889403254829116
147,-5.675930884940726
148,-37.901269346440436
149,13.18781496571915
150,8.342295117735784
151,-20.32656875511286
152,9.582949169938273
153,-27.63270577142849
154,-6.021794563452512
155,24.563337311152097
156,-15.895657482821015
157,18.805853968614343
158,20.459802341189746
159,-1.251390899759977
160,-16.649831341521537
161,-16.238612332670687
162,-7.843763355454499
163,-0.7178328717294662
164,14.906739751058755
165,41.69025296613734
166,-7.318865140483618
167,-11.388415996452913
168,-23.31586891747347
169,31.79351384614686
170,25.9737418935292
171,25.40325803652996
172,-9.064777023983641
173,-11.299823028764777
174,9.155350229384544
175,35.67956681012853
176,-18.471211122063206
177,-7.506323431932392
178,-21.23367103411248
179,25.228015390844124
180,6.896987747204701
181,49.3233043284635
182,29.223396481534056
183,26.906587369857288
184,37.353418836329396
185,-10.197502614512912
186,-21.87022715223012
187,-38.85077365845496
188,-1.9292531284804881
189,14.891926480258935
190,11.815067165950323
191,-11.589092944940614
192,18.161702901354627
193,26.029257495196997
194,5.426961228241522
195,10.54734488417169
196,49.24920058770947
197,-40.1486785379928
198,-22.36537690751464
199,-13.8940176346604
200,-33.45044266463468
201,-101.83163881455155
202,-20.896513614518923
203,22.459027552030275
204,14.650905060682756
205,26.630399756198784
206,-56.03743158308234
207,0.023091732129147148
208,-19.887171844565614
209,13.006851116987487
210,27.0364267552694
211,-21.13745374253504
212,-6.875774437028347
213,18.9234335902299
214,23.40386242885219
215,-4.948598744808623
216,-19.6216286781232
217,18.857354001371256
218,59.07402161751322
219,-21.47877092350934
220,-3.5164162914408847
221,-36.88148803337409
222,-13.566203240454627
223,-5.529982742477516
224,-18.205157858587725
225,6.087490232857289
226,64.15519688005497
227,19.1366013695406
228,23.29492003133553
229,14.610231442926246
230,17.237310986294037
231,-22.09410536278742
232,-48.144445613226715
233,-26.15890429001497
234,30.402293863294204
235,5.080418578926863
236,1.5425668981467893
237,-2.1592501642940585
238,48.88175368356383
239,58.42271341602271
240,73.32140162371054
241,41.104189814500906
242,21.257966272139424
243,4.845009299555559
244,16.620596962569074
245,24.374003351631934
246,21.020821048309536
247,-6.501145856967094
248,-28.036581428120186
249,-3.23184153106686
250,25.203133288731685
251,26.211368787926222
252,-12.88559497176491
253,44.090663585218856
254,6.300898730966499
255,2.705613318481994
256,28.705305841588192
257,-22.701853357093157
258,-66.12499698678546
259,-0.5086534142007657
260,-6.29373315539092
261,3.7809774464801493
262,-21.122331419304743
263,-8.378442155810983
264,-41.979104599514315
265,22.80931076996921
266,-30.594048884906364
267,6.780070760139803
268,49.483265491382305
269,-7.031128672018793
270,22.25292319860479
271,22.103444569692744
272,9.919592396079072
273,-31.592001526355727
274,-15.214770208930489
275,4.461437755279855
276,9.357227968111017
277,-13.228084171699926
278,-13.925013855461316
279,-1.5250273764816769
280,42.435985219502484
281,-18.035376548270126
282,18.41573829583484
283,81.26115752824457
284,41.67258818390706
285,-35.83449305148253
286,-1.9955160317184593
287,-16.672833138021737
288,-8.916822097928193
289,-28.880127579898076
290,-16.15611904793359
291,11.496082581888503
292,22.216812655362386
293,35.955326752096
294,-28.351898405069353
295,29.479055766077394
296,21.346615492938273
297,26.668064619539248
298,3.992347397630019
299,-42.75393690084837
300,-7.975952605873234
301,47.22677494027358
302,-35.890783130372334
303,-24.008698724531687
304,-18.10165157505622
305,-28.019967026641115
306,-58.081653086698594
307,-23.686685043665143
308,14.043449890644606
309,6.338666165134524
