aggregate_summary.csv

Trials with Mean Rock Displacement <= 0,2
Specific Rock Trial IDs,"61, 93"

Trials with Mean BBot Displacement <= 0,24
Specific BBot Trial IDs,"1, 3, 7, 14, 23, 40, 45, 51, 52, 53, 54, 56, 61, 67, 71, 72, 74, 80, 84, 85, 92, 93, 94, 100"

Total Trials,100

,Mean of Pooled Rock Displacement (px),42.41927037270718
,SD of Above (px),56.895355268976665
,Mean of Intra-Run Rock Displacement (px),42.41927037270718
,SD of Above (px),25.181582247933083

,Mean of Pooled Bbot Displacements (px),42.1978130848404
,SD of Above (px),96.48567018598678
,Mean of Intra-Run Bbot Displacements (px),42.1978130848404
,SD of Above (px),43.469934025464916

,Mean of Pooled Bbot Stop Times (steps),774.067
,SD of Above (steps),1183.5601939308078
,Mean of Intra-Run Stop Time Means (steps),774.067
,SD of Above (steps),1087.5357753850785

,Mean of Pooled Bbot Stop Times (s),12.901116666666667
,SD of Above (s),19.72600323218013
,Mean of Intra-Run Stop Time Means (s),12.901116666666667
,SD of Above (s),18.12559625641798


Trial,Duration (steps),Duration (s),Mean Rock Displacement,Rock Displacement SD,Mean BBot Displacement,BBot Displacement SD,Mean BBot Stop Time (steps),BBot Stop SD (steps),Mean BBot Stop Time (s),BBot Stop SD (s)
1,322,5.366666666666666,7.544240806238951,12.805400600891382,-5.336776053499793,49.933993706638596,41.38,63.28648500014415,0.6896666666666667,1.0547747500024023
2,348,5.8,15.60897601887296,26.204257145677218,3.394443604225577,79.03353324090916,68.02,76.75577223524347,1.1336666666666666,1.279262870587391
3,142,2.3666666666666667,5.888583278419351,15.359817562661535,-7.425377807861808,41.45619510088515,33.12,33.11306542802729,0.552,0.5518844238004549
4,656,10.933333333333334,39.836861417463425,35.61046206497592,33.09354776818156,78.5994600935893,281.96,190.3958239981076,4.699333333333334,3.1732637333017935
5,1522,25.366666666666667,39.67309623949082,53.25036246963981,26.817222685689597,125.91610018954282,681.64,510.08045623875324,11.360666666666667,8.501340937312554
6,1158,19.3,26.103943748980292,52.41596123920032,5.680679744745244,104.03135116477824,282.66,285.08320375150913,4.711,4.751386729191819
7,706,11.766666666666667,26.698947890639936,39.21212666639727,-34.09577845053464,100.0088536596334,249.08,199.78823891351377,4.1513333333333335,3.3298039818918963
8,290,4.833333333333333,16.13092328778463,31.815562385623195,1.2223989884702775,80.04851947668696,95.96,79.86697102823226,1.5993333333333333,1.331116183803871
9,3777,62.95,83.74966233479965,57.87327905235625,75.59008366537554,82.09234014700108,2536.64,911.5067310866807,42.27733333333333,15.19177885144468
10,2071,34.516666666666666,58.78311138807127,78.43114684280269,62.53246573761414,96.27147039872814,1404.44,477.7659814817548,23.407333333333334,7.962766358029247
11,1026,17.1,52.07185484126841,54.904500988621585,94.63538044393637,93.47958994027856,627.12,291.5719983195945,10.452,4.8595333053265755
12,1260,21.0,78.1548734829616,70.27585995881829,43.575385181712605,103.85047142110346,681.06,414.5305882217,11.350999999999999,6.908843137028333
13,1021,17.016666666666666,64.84256609525953,49.02773177404935,35.593392996302896,102.93726130005219,533.62,268.9674048987334,8.893666666666666,4.482790081645557
14,226,3.7666666666666666,6.5392024983836485,14.338155035652195,-16.50182020117727,57.2085224255952,54.64,61.30144986133722,0.9106666666666666,1.021690831022287
15,2099,34.983333333333334,65.07019732223391,56.547822555705444,112.92095063507216,81.17626942224089,1380.94,439.13107196752424,23.015666666666668,7.318851199458737
16,649,10.816666666666666,39.42957274495138,45.807009690599514,30.416814439352944,78.97164281892255,342.58,197.20610683097158,5.709666666666667,3.2867684471828595
17,4488,74.8,61.4736709432458,63.787504104934904,132.22612086797545,92.22286885182028,2629.22,1331.972425558795,43.82033333333333,22.199540425979915
18,1818,30.3,69.14125051630452,75.85291405061533,34.99861385837389,97.78338692560726,1047.2,350.77930732724184,17.453333333333333,5.846321788787365
19,2263,37.71666666666667,90.93991687418244,71.44726929230434,52.322820767226226,97.57927131578474,1683.72,462.85520458147954,28.062,7.714253409691326
20,1334,22.233333333333334,55.04505862289526,66.24052710530091,74.9240625230728,95.86983813959104,634.12,311.22979501667646,10.568666666666667,5.187163250277941
