aggregate_summary.csv

Trials with Mean Rock Displacement <= 0,126
Specific Rock Trial IDs,"9, 12, 17, 25, 26, 29, 42, 43, 46, 49, 50, 52, 53, 55, 62, 64, 67, 70, 74, 85, 96, 100, 106, 111, 131, 136, 142, 147, 180, 192, 194, 197, 226, 230, 232, 246, 268, 271, 275, 325, 330, 336, 341, 352, 353, 360, 361, 365, 366, 367, 378, 383, 385, 396, 401, 414, 426, 454, 456, 483, 485, 490, 502, 504, 515, 516, 522, 523, 528, 529, 545, 567, 573, 579, 584, 606, 630, 633, 645, 646, 653, 663, 664, 666, 675, 680, 690, 693, 694, 709, 719, 720, 734, 740, 761, 762, 767, 770, 789, 796, 799, 807, 814, 817, 822, 823, 826, 840, 850, 852, 870, 871, 873, 874, 879, 883, 901, 905, 931, 932, 949, 957, 963, 965, 983, 997"

Trials with Mean BBot Displacement <= 0,495
Specific BBot Trial IDs,"3, 9, 10, 15, 16, 18, 20, 21, 23, 25, 29, 30, 32, 33, 34, 35, 36, 38, 42, 43, 44, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 59, 61, 62, 64, 65, 66, 67, 70, 71, 74, 78, 79, 80, 82, 83, 84, 85, 89, 94, 95, 96, 97, 100, 101, 104, 106, 107, 109, 110, 112, 113, 114, 116, 117, 118, 119, 120, 121, 126, 129, 130, 131, 132, 133, 134, 135, 136, 138, 139, 140, 141, 143, 144, 145, 146, 147, 148, 149, 154, 158, 161, 164, 165, 171, 172, 176, 177, 179, 180, 181, 183, 192, 194, 197, 198, 200, 201, 202, 203, 205, 210, 213, 216, 217, 220, 224, 225, 226, 229, 230, 232, 238, 239, 240, 242, 246, 247, 250, 256, 261, 263, 265, 267, 268, 269, 271, 272, 275, 277, 285, 288, 289, 295, 296, 298, 299, 301, 302, 306, 308, 309, 310, 311, 315, 317, 318, 320, 321, 324, 325, 327, 330, 336, 338, 339, 340, 341, 343, 348, 349, 351, 353, 355, 356, 360, 361, 362, 365, 366, 367, 368, 369, 371, 372, 373, 374, 375, 376, 378, 381, 382, 383, 384, 385, 386, 387, 391, 394, 396, 397, 398, 399, 400, 401, 402, 408, 409, 410, 411, 413, 414, 416, 417, 422, 425, 426, 429, 431, 432, 433, 436, 437, 438, 439, 440, 443, 446, 448, 449, 450, 454, 455, 456, 457, 458, 462, 470, 471, 472, 474, 476, 478, 479, 483, 487, 488, 490, 491, 493, 495, 496, 498, 499, 500, 502, 504, 508, 509, 510, 511, 512, 514, 516, 517, 521, 522, 524, 526, 527, 528, 529, 530, 531, 532, 537, 541, 544, 545, 546, 547, 548, 549, 550, 553, 556, 558, 559, 562, 564, 565, 567, 568, 573, 578, 579, 580, 581, 582, 583, 584, 587, 589, 590, 591, 592, 593, 595, 597, 606, 607, 609, 611, 613, 614, 615, 617, 619, 621, 622, 626, 630, 633, 634, 637, 638, 641, 642, 645, 646, 647, 648, 651, 653, 655, 656, 659, 662, 663, 665, 666, 667, 668, 672, 673, 675, 676, 679, 680, 682, 683, 685, 687, 688, 693, 694, 696, 699, 700, 704, 707, 709, 711, 720, 722, 725, 726, 730, 732, 733, 734, 735, 737, 740, 742, 743, 744, 746, 750, 751, 752, 754, 756, 757, 758, 759, 762, 763, 764, 765, 767, 769, 770, 772, 783, 784, 786, 789, 791, 792, 795, 796, 798, 799, 800, 802, 803, 804, 805, 807, 809, 813, 814, 815, 816, 817, 822, 823, 825, 827, 829, 830, 831, 832, 833, 844, 845, 846, 847, 850, 852, 854, 856, 857, 860, 863, 865, 866, 870, 871, 873, 875, 879, 880, 883, 884, 886, 887, 890, 893, 897, 899, 900, 901, 902, 903, 905, 907, 908, 910, 912, 915, 918, 921, 931, 932, 938, 941, 943, 944, 946, 949, 953, 957, 959, 960, 962, 963, 965, 966, 967, 972, 975, 978, 979, 980, 981, 983, 984, 985, 989, 990, 992, 996, 997"

Total Trials,1000

,Mean of Pooled Rock Displacement (px),21.93562450758646
,SD of Above (px),62.72685148836677
,Mean of Intra-Run Rock Displacement (px),21.93562450758646
,SD of Above (px),21.558339535885576

,Mean of Pooled Bbot Displacements (px),4.010803117365601
,SD of Above (px),106.84736930006814
,Mean of Intra-Run Bbot Displacements (px),4.010803117365601
,SD of Above (px),31.271399220469213

,Mean of Pooled Bbot Stop Times (steps),702.18924
,SD of Above (steps),839.0721834447875
,Mean of Intra-Run Stop Time Means (steps),702.18924
,SD of Above (steps),751.2593162212577

,Mean of Pooled Bbot Stop Times (s),11.703154
,SD of Above (s),13.984536390746458
,Mean of Intra-Run Stop Time Means (s),11.703154
,SD of Above (s),12.520988603687629


Trial,Duration (steps),Duration (s),Mean Rock Displacement,Rock Displacement SD,Mean BBot Displacement,BBot Displacement SD,Mean BBot Stop Time (steps),BBot Stop SD (steps),Mean BBot Stop Time (s),BBot Stop SD (s)
1,2527,42.11666666666667,36.15777013484122,80.78933765292078,0.6971698927372085,123.59975119442474,1351,345.93487649485445,22.516666666666666,5.765581274914242
2,610,10.166666666666666,41.517797270973105,72.91252952566566,42.04692494177628,94.50852452978101,294.48,159.18417519544164,4.908,2.653069586590694
3,1522,25.366666666666667,35.59272791711036,67.7445968531733,-13.481773154681957,135.94199246513583,885.66,378.8753286951759,14.761,6.3145888115862645
4,1095,18.25,44.392050487329854,64.2810845905313,35.01243408892468,92.80965597090201,473.46,278.38794030295645,7.891,4.639799005049274
5,1335,22.25,34.4281247794624,77.56381948558871,43.92144602216766,124.65261958847356,893.78,266.40572786022204,14.896333333333333,4.440095464337034
6,335,5.583333333333333,4.596420052640488,32.01109975316947,7.903271345215138,75.7601034041691,119.1,110.3227639469659,1.9849999999999999,1.8387127324494317
7,2336,38.93333333333333,32.08294666412638,79.76439801339009,59.762362591041324,110.46308514415458,1470.4,412.3706476222673,24.506666666666668,6.872844127037789
8,2074,34.56666666666667,43.54366914341315,99.46168918948146,16.263518729730713,108.54115591930173,823.96,477.651096299295,13.732666666666667,7.9608516049882505
9,913,15.216666666666667,-7.210591214849314,55.95736567146931,-12.067198772804621,103.55867966463347,300.7,244.9075002393136,5.011666666666667,4.081791670655226
10,949,15.816666666666666,28.31466420062313,45.89382105104176,-35.81841909935352,136.23500334449687,297.22,197.0133415144616,4.953666666666667,3.2835556919076936
11,780,13.0,20.159792147501083,36.6843133308486,31.447506566693793,92.77962683875599,175.04,173.08508701485167,2.917333333333333,2.8847514502475278
12,1138,18.966666666666665,-2.770995547742617,66.48416629033652,7.381298736138941,132.20774891586908,612.52,278.47831703962964,10.208666666666666,4.641305283993828
13,1378,22.966666666666665,19.489472415520957,67.10396090711485,36.769969211021575,78.93093308146267,543.92,524.575312777403,9.065333333333333,8.742921879623383
14,484,8.066666666666666,12.543268167484808,50.65355658328063,7.457574787376417,85.48332783369793,216.28,172.80708129859372,3.6046666666666667,2.8801180216432285
15,689,11.483333333333333,11.907690287273674,86.29976026320587,-17.02030349000374,106.80351441251884,345.48,221.23099387983868,5.758,3.687183231330645
16,1844,30.733333333333334,41.680123990321505,73.41060140863017,-10.88857959832454,83.22459171786872,942.46,430.1077325887702,15.707666666666666,7.168462209812837
17,578,9.633333333333333,-11.873539111637903,46.30589738554162,12.430620270759242,118.18724318450127,224.38,160.55730619136762,3.7396666666666665,2.67595510318946
18,648,10.8,34.0786250582949,72.94087339529973,-8.668346728892324,88.13692980031333,300.36,172.16944193059894,5.006,2.8694906988433155
19,1469,24.483333333333334,61.990806537760136,93.77913489888049,57.33053238741706,102.18865473944872,704.12,350.94075550946064,11.735333333333333,5.849012591824343
20,1701,28.35,19.01443329161608,63.92653927799527,-36.10604582223801,131.34611795470354,1143.52,480.7097745489879,19.058666666666667,8.011829575816465
21,643,10.716666666666667,3.7317859787499272,74.10375819263045,-27.75990570916317,127.25466823507482,423.56,192.88382460931857,7.059333333333333,3.2147304101553096
22,611,10.183333333333334,36.28574546054974,50.328938237239434,25.252334359588065,91.79226442575894,321.54,214.8062449211914,5.359,3.580104082019856
23,710,11.833333333333334,15.102824109201496,60.85559272172431,-15.180943924358793,102.18330812148754,394.44,180.8389925444449,6.574,3.0139832090740817
24,1244,20.733333333333334,36.57774455752419,56.73621082207409,9.666736664890525,102.65357251171747,473.8,280.1986904367131,7.8966666666666665,4.669978173945219
25,335,5.583333333333333,-14.552731836057648,42.87142055267403,-45.53185039781608,106.78153008601505,125.74,82.20750499529237,2.095666666666667,1.3701250832548728
26,1858,30.966666666666665,-1.2291215724218858,47.272208023537566,25.459292695415243,98.69402933232772,633.24,448.14367958392586,10.554,7.469061326398764
27,2618,43.63333333333333,78.82418114543657,68.34034300441023,90.13665725370879,87.22649395233113,1622.82,591.5740569852258,27.047,9.85956761642043
28,581,9.683333333333334,0.0347468413195422,24.36000210442418,3.3729938637472894,95.87465312262361,183.76,162.1251167135671,3.062666666666667,2.702085278559452
29,796,13.266666666666667,-0.47155832860304125,37.93503726616741,-14.011454311108826,104.78078904267605,235.2,207.41145147768876,3.92,3.4568575246281457
30,981,16.35,17.41518846879555,38.40414313060072,-3.995609999346522,86.219606554889,283.88,259.75260129121136,4.731333333333334,4.32921002152019
31,1648,27.466666666666665,20.594079529416618,61.243969026894746,5.538372052862925,99.28827743888428,715.3,488.21119760753925,11.921666666666667,8.136853293458987
32,1985,33.083333333333336,19.801027970909445,56.44129973447739,-35.9529934957099,99.2844871372609,716.3,516.6647849428099,11.938333333333334,8.611079749046832
33,1272,21.2,14.699977311184924,79.92099472135952,-15.755941673420976,108.81365120134832,615.4,348.5958422363781,10.256666666666666,5.809930703939635
