aggregate_summary.csv

Trials with Mean Rock Displacement <= 0,4
Specific Rock Trial IDs,"3, 5, 7, 9"

Trials with Mean BBot Displacement <= 0,5
Specific BBot Trial IDs,"1, 3, 4, 7, 8"

Total Trials,10

,Mean of Pooled Rock Displacement (px),6.42
,SD of Above (px),138.7
,Mean of Intra-Run Rock Displacement (px),6.42
,SD of Above (px),33.81

,Mean of Pooled Bbot Displacements (px),18.41
,SD of Above (px),245.71
,Mean of Intra-Run Bbot Displacements (px),18.41
,SD of Above (px),51.32

,Mean of Pooled Bbot Stop Times (s),28.8
,SD of Above (s),19.04
,Mean of Intra-Run Stop Time Means (s),28.8
,SD of Above (s),2.51


Trial,Duration,Mean Rock Displacement,Rock Displacement SD,Mean BBot Displacement,BBot Displacement SD,Mean BBot Stop Time,BBot Stop SD
1,69.63,16.1,131.05,-58.74,253.5,29.88,18.77
2,70.55,5.87,159.74,7.73,304.8,31.43,21.06
3,78.62,-16.49,136.45,-8.49,216.68,24.66,17.0
4,123.07,32.71,113.48,-2.82,278.55,31.95,23.35
5,71.6,-58.51,107.09,38.15,247.96,28.9,19.35
6,81.5,21.83,150.0,74.15,254.0,25.9,17.98
7,72.93,-24.09,178.23,-9.85,226.43,31.18,20.38
8,73.35,44.78,96.43,-31.44,212.52,27.65,18.5
9,54.85,-8.18,161.88,94.08,220.37,26.55,14.3
10,80.2,50.15,123.48,81.34,194.76,29.88,18.54
