Trial,Step_700,Step_1400,Step_2100,Step_2800,Step_3500,Step_4200,Step_4900,Step_5600,Step_6300,Step_7000
1,-0.7973229099320107,18.2773988950885,10.486470748723077,39.336482239936394,69.10426524294228,115.76117429580208,33.0056187608947,-32.24287549603006,-14.42844373181659,-33.88496846283027
2,4.820597128075884,75.52474560621621,21.01751753116655,4.592677049729929,17.08988774776387,-25.623088164407307,1.6629011377516938,22.493803466287755,65.27207037245508,-8.339944714775903
3,63.4939019994624,44.3174913692951,59.33704699897031,68.39924068612845,27.678344855365335,-18.207976012647844,10.102471805544877,15.554684920357284,-0.42195976367783034,-4.672436101468823
4,20.68284419054297,13.480189582435829,-61.68039636248745,-30.627991135623578,-32.385862088158895,-3.785405501844585,-12.962428835111194,1.42392702062821,71.81985940483635,46.616506740512904
5,51.51928609522424,19.0272379549678,46.8159765457623,-55.28521247410189,10.594589693030695,6.626335698652353,-19.546924855014858,33.4403798252675,26.136348238638796,-22.046158143833065
6,64.4010330027557,19.800021168569575,70.81947393400839,3.676275726015632,27.339190648918184,8.999586561347094,-1.0937875335479652,43.88864827003262,50.38558160974492,26.148851172483788
7,-30.58932094994785,25.364797419127388,47.275002239522834,42.891208292373065,31.926034775039483,34.52243147667525,-0.1628297459983486,19.262834269987177,5.7427343652125575,55.767865123757254
8,-6.588286136106822,32.54516741038378,35.05533749330504,9.566583650602997,5.092443238890297,-14.413621536520301,-34.23404920919486,-24.060898399543216,-14.71350229298071,-53.56551451969055
9,-13.534000575339785,-47.920793461903116,-26.097173931628333,-83.75285309771833,-20.679792350613155,-18.83437543191664,2.949799682631378,-7.952259256225386,-11.388915450494265,-62.53408723781301
10,-23.656257968607108,-61.300355466674795,-65.28063888338517,-22.368798041593035,-15.794752429090666,-25.298639726319827,-66.93075033192574,-82.05634938083655,-50.062286167621714,-25.5712326391631
11,-24.727881671674865,-31.460384573597523,3.489419280534513,1.9446339691662744,39.30102992755022,74.86263056827157,93.40766556932107,-1.62387080898024,10.795099978291198,24.25389505236461
12,42.23746871101725,41.8260216519873,40.78895018231862,65.871172762561,84.69085574044064,83.83093939108367,64.4241972226598,19.488258317218865,19.87734189968154,-31.687469968379112
13,-5.687318000702042,96.95633804054407,48.31185188334831,67.74311157772037,69.89750711997354,68.58634628111815,32.23665025211509,41.31952436516149,0.9328766949325129,15.383777664624205
14,14.454456865060205,5.911109838938375,55.63341145754406,32.071714519044605,41.03978421444723,8.292709397550873,-2.9304770728260268,12.765724417249269,12.639129131106028,21.452849908250432
15,-2.86500020291122,-21.703375092184764,-49.52691801718488,-8.487394031072329,-59.17665770429503,-52.92456439668678,-116.08650742291029,-13.462044647729458,-47.08861204446578,-68.65714630193999
16,-2.5139037942851616,-57.05848572618626,-49.36843444770703,-27.08946287228878,-24.67688144597246,-18.534986791343798,-26.42215920572928,-9.186146196484266,-24.675925685352965,10.349827955498178
17,-4.98879044401051,-46.34890017509422,-80.13715719051604,-20.811081210254933,-77.50963540818343,-16.093446020182665,-37.74513568289412,-21.020696588370246,-7.930622038997687,-26.11444612246926
18,13.636778965894639,28.332697921593745,9.944157013854216,31.986992628902463,2.3832099654185392,20.34260483492578,9.237493975873202,-14.830697221139037,35.74159400882263,8.905433527747046
19,-1.6720424847757074,-22.05957421402351,7.725084483822485,6.581641794520576,-3.7107352196090275,33.126394797039566,-12.879741490098452,-8.004103438324984,-22.883104460523537,-30.51240804435679
20,-23.9696939065035,-34.950395389568676,-46.87590517830292,-48.83592855863884,-56.71441205555522,-66.47771359048267,-26.666872925959503,-22.18234821444576,31.494901519783504,3.9308380569957224
21,-35.729457657462206,38.81646698365166,41.14774975435082,54.48346068986638,23.540918274910084,36.68003640687587,-4.784173754052228,31.983867305483933,-1.0169138505234074,32.798867434431145
22,-13.444536204140231,-39.535028533287644,24.851279585903267,-55.72971681592307,9.059435434021832,-21.37709567355108,-53.36137551635085,-3.365185006820289,-55.80493107172296,-16.482520622108222
23,-11.622062115481265,-35.12457013722304,-54.92427994752581,-48.849276542086834,-41.42211721396739,-14.182085980612444,-88.73801478648909,-77.14676413391975,-99.7420359993386,-75.92127433073152
24,-53.86758805844969,17.26927300170815,1.5777812713288526,-37.51984080768097,-36.42583533837863,-15.588585064529758,-29.515016365298635,4.426424121137531,-21.493948361997088,-24.76447540234677
25,-6.64716462561032,-25.85981189782688,11.709480862168453,-28.380243047275833,-31.735455364416595,-35.932119273120016,26.641549653435042,-6.862282114006154,5.145857247107793,-21.1432465866372
26,1.5519345771684043,37.02325376370847,25.910046569343013,37.71585381887071,-53.05794966737419,-29.12602813016073,-75.93235829723663,-43.26079855818154,25.5570542462204,0.47400397167700137
27,20.94512725967211,21.26274199266539,12.194835085934454,33.85439299362326,13.811479796584058,79.690786983046,28.98916033244472,40.433392887821704,18.72473350047018,0.2629139026523532
28,-13.438708744023192,-25.716513800044382,-43.0948610445517,-55.73005886401321,-26.681040058762715,12.840713787563557,20.859020407440735,-3.0242409737262945,-30.588441516395395,-8.221805813460197
29,42.71036885530329,37.60198760121242,21.15211891841435,-1.8656690510119858,22.498536333225445,97.41462069746171,99.45555907572603,46.21646446931578,-5.301368141099651,55.09258082260652
30,-11.074051347162282,-73.54859458824323,-42.35414646945576,-27.077592250717732,66.09198711185297,35.45921490586991,-62.922212728208805,1.0245227142119433,-37.99830826795246,19.35043638441492
31,-55.20887339073484,-66.64792569185104,-34.20429178267247,-46.994730204667725,-68.3561112780029,-49.34087176860213,-48.307887362806305,-52.066428018419046,-51.51169966075171,-89.93206943814604
32,38.526780985509134,57.36805667921933,56.324716098112695,83.4838146739881,18.542110864834612,9.352272871286054,55.58339816224365,24.197837588146005,-16.44537833806205,-42.82070542468237
33,-79.64942854094139,-67.57334099392678,-32.32102816378548,-104.52053291679795,-101.01455580075385,-65.61713971891149,-43.680305484760844,-3.7256266766145787,-9.199442432708281,-13.960231366268829
34,3.4979592883567534,-22.098503716442448,-10.760305392862458,-30.8321705407726,24.714803609880587,-13.085821882075312,20.41171969987782,-2.3642607546832934,21.956853148879798,26.49085663397628
