Trial,Step_700,Step_1400,Step_2100,Step_2800,Step_3500,Step_4200,Step_4900,Step_5600,Step_6300,Step_7000
1,3.934364247673224,-27.373282849164347,21.956250831725924,33.2365033523828,81.59658947361312,22.21186470323708,25.765225569157423,-3.044355998250036,-0.6361801145753603,0.6407792002926058
2,-9.654728303736968,21.41025378156944,-4.584700435122381,-9.198271743058942,2.9282598726333346,20.352785245416097,7.429459610707281,14.175719393344895,19.946920139608356,-8.605961540677361
3,-52.85130262780919,-25.242697645441226,-38.09874453810293,-15.060640002841392,-9.747349891937073,-4.831050987880306,-44.56632512438501,15.582829824202653,15.369917896931607,34.948889522384285
4,-34.657725607794156,-72.38972205853375,-102.21226618587878,-93.44520753932274,-116.8658436218235,-98.0263971878781,-94.46389822910479,-75.44230285333312,-70.8235513114234,-52.97882631714678
5,38.53235401311498,-0.5920673655182526,20.577955558669164,5.978266440191635,4.913201048372164,-14.00604462135676,-33.36675726843491,-26.349205240049482,2.2385190334345397,-38.038420181582445
6,31.28765281672186,55.22825219020549,29.8770992652399,21.94169368853859,23.051713462217762,-17.337681775457476,-0.31840684433665556,-25.29259874749027,5.334891651467089,-10.343442606385612
7,-7.359704012386058,-9.621595383644797,-12.650305048572218,47.84003451233781,29.033645702712963,-8.04511762457055,4.730600021224133,7.5082741967058215,-24.9030372198414,-24.418833790910952
8,52.208389305020546,46.82379318141623,74.81038434751397,27.976527507748806,7.706188956527778,43.39425903475011,32.887642016408904,8.705727550174972,37.97682489706975,76.01996915589407
9,11.25325266719308,-8.37524739351166,-16.248623211294912,6.013277318884901,-18.0727586647473,-22.917059322870976,-46.15640108067194,-19.266351228776955,-30.835649259199926,-21.823288607934458
10,-73.63590450092201,-57.21821795827921,-96.28390868844059,-93.51225970319223,-106.23863618076821,-30.113828692248234,-50.69090904831697,-74.36824597863529,-101.11308275430079,-107.44869543685854
11,41.775096962799516,80.09899755571395,46.42427888626311,67.50299223922893,66.89198241248226,46.84303071649353,93.62639132977255,71.59375180511103,123.27982524211033,71.88514669991677
12,29.212501621677422,10.45522452386044,13.318076806731323,-3.6446069224025748,21.476731537619408,28.70320138190717,-2.9411396839297397,42.23384765986261,18.90271109686487,-35.49952202551639
13,1.053242578539114,32.94336487482509,14.178934889301825,-1.6899574078991904,-6.734523634219269,32.37247193046882,-31.809299469745913,12.144010610458512,-14.072569839112585,52.33870837532915
14,-0.3003021741500319,-0.6272077108893072,-3.787554023282449,-30.300049201616893,-13.923937804574082,43.73070071022143,11.154381866921604,-11.31495370725564,-27.773506276322827,7.01504857796562
15,11.86981552928424,-3.0350737904366127,-19.24875347375704,-57.67834811777617,-43.06803711062975,-38.88921374492177,-62.835005203717216,-18.300510615552476,-84.97207138763729,-87.56221627895114
16,-18.906964389735037,-47.225177613651425,-33.989184160708874,-39.35289829339164,-34.91022022341579,-67.06899206453602,-38.861359201895276,-53.011936159590384,-36.80751592064257,-42.79977076945872
17,54.11792811859795,71.1511884960379,67.4401677991921,80.24583991081161,44.450316201575454,73.70833403679879,49.30373137242459,39.70558598624392,44.761968994452644,40.48095253828328
18,-25.972153867167645,-74.8243837334442,-41.222327194088166,-27.63011348733441,-49.23016212446401,-46.74245318070609,-22.12727573939565,-10.139457049274208,23.473255117510682,-27.4412472264743
19,37.25632017955652,6.0079429720644,39.07087104812627,58.856442241302396,63.337307780075584,60.52381830167492,26.957251422814714,29.79481770670199,22.139711226819752,46.89310928054888
20,15.087690558904544,57.577033477602576,39.858308292975494,52.60406037617911,69.49958394591496,53.78054400752923,53.508533660841685,86.50236245706414,62.213849049563606,-5.060687684977941
21,-12.355731529606373,-14.3833333028384,-9.902625245458358,40.1791678197855,-35.45508397579962,12.383927333412771,3.7283284464912967,54.407457609778746,62.231922929056765,30.956807051792794
22,7.77223806327067,-18.534252949991444,0.28817418729715455,-12.676356293701556,41.303668700097404,-22.874706942689333,-68.50272386156743,-33.7031542106438,-47.51559032808372,-33.56518810354229
23,-23.537597266468765,-41.8043306282112,-24.77190368145327,17.427752127320787,23.205811348462966,0.46450522162548397,-24.149531222306354,-70.28706896251913,-12.596182804571947,-27.212003911182524
24,11.818125087878878,9.365555418162355,-10.84769840375853,11.558693349278482,15.986796430320373,10.40729964387604,18.52400493011556,12.102293803096687,-52.91254736082709,32.603073744457205
25,2.7276885825169304,-44.90045133252133,-6.950156395720936,-14.594191885081226,19.069513687553215,8.658058837100448,-39.15880155328212,-10.895349487275979,23.905581737885477,-29.677251468546814
26,0.2654946044949142,20.267446237675273,-56.30142441839933,38.6646663611698,-11.423862135050566,33.3296008465812,-16.00752090686576,-40.648132133114295,-4.9713374952219125,37.06691189592403
27,6.7363739965018,34.90151709916994,-18.58301364473803,42.358768058932924,33.16697332586444,4.369494363310464,2.792526392620445,19.708605024784667,0.8560384735764586,42.76267995530657
28,-47.79994304497436,-63.37074183478108,-35.4591059407256,-41.66062987089664,-5.118698709027671,-29.604008409870094,-40.09870510554255,-107.20900658499303,-53.830209834339136,-1.7031925021964411
29,16.477112066717833,6.8441370232479555,-14.283448588620677,-41.961146261137436,44.53136816703611,11.447657763488305,-4.56159814163609,30.46747158187295,39.61381088327771,-0.4185071023390165
30,-14.708905262250738,-8.306716190987183,-58.8380915613583,-33.359124202869026,-56.305780498857374,-44.92717560401893,-96.973597748993,-39.122513142983216,-28.870099021100028,3.502593073982493
31,-35.92761211187583,-43.11344556005795,-75.3279964121962,-12.401865677478149,-25.037141085508175,-21.968710619463206,-51.33709990106434,-39.099923928253375,-96.83851296635437,-48.13401191327089
32,8.067455066644527,23.707584725849852,37.68004066325533,26.6078587328154,-0.3998391631478754,-36.69600936879322,43.03664564721435,74.01269737624163,40.78431125567721,35.49419190205323
33,82.99833011771092,97.67674321832662,91.41904984258898,90.95655564389205,84.01120181940595,47.78897957673564,94.92898443111713,87.83601091482335,72.63089088317845,73.60756089704752
34,-4.5710718505706325,-31.353279022733176,11.645220196225512,-41.08404831015298,-49.0402415057844,-8.867632406147207,-55.52669732858792,-48.12043095894002,-60.66478317676378,-48.25310675885388
35,25.16574546773417,16.300279118316652,-19.409087220851273,-29.77327229634874,-4.5545567786764405,-25.243179308037114,-34.63478417162526,-21.58520622190794,8.445180239290512,6.877134849054947
36,-44.41984687905042,-44.28573486265865,-15.731239618990642,-25.688564623017957,-13.095223835343946,-58.65710649178838,-41.20920516262709,-49.344048508713364,-11.6136155610811,-21.953489276784268
37,-61.28192103704757,3.4462013772753464,-81.72117867043752,-28.214886704636406,-53.577216194247804,-21.98164407225688,5.824118746983061,-49.33690246650888,-37.5045369221197,-18.40229172472361
