Trial,Step_700,Step_1400,Step_2100,Step_2800,Step_3500,Step_4200,Step_4900,Step_5600,Step_6300,Step_7000
1,-17.214961498461715,-3.747930460478274,-9.467786372723882,16.564083905198565,-17.437469338986574,8.677554745350262,0.8993734380553245,-1.680124457392698,-21.299632780475044,-24.639138984621546
2,12.047393266443805,12.075841565993716,16.51741249329738,17.177120209327672,-2.7301931388519867,-12.844964645078107,-0.46346521099473537,-2.535686169628562,7.375439318508671,-4.430838282760968
3,-26.46430166387688,-53.73462542815398,-32.15083387835184,-39.850185577520435,-42.916296604551945,-25.09041857343282,-26.20755586380726,-36.70406800830326,-54.59672678483639,-39.656849760561315
4,-13.303656113316865,-1.1518255553839978,-8.80081844305904,-6.244316341512798,-2.543217424707575,-13.195120752217417,-16.228783169241176,-17.345738595284114,11.903976429852436,16.98466108210776
5,-10.283537354524764,-13.455229798848048,3.9438732570546717,-0.5132685642933801,-18.921612597518454,-23.340680975174454,-33.64105433959595,-21.955034232804955,-37.57086263304049,-43.281133516219924
6,-1.2370830841131195,0.5619874977527516,-6.000625932172584,-25.9763327451287,-14.340878498497,-11.523238549322398,-24.562922126907008,1.7525843919642867,10.893535824843989,5.527362511412468
7,-7.62049763365714,17.989537338747304,36.88178201719755,12.76518362598205,7.994384928181387,35.85744128916036,1.7303082447874503,12.95464915765769,15.488528545021154,22.12528322082151
8,-20.281517409316642,-2.6594318023061576,-16.633226919207445,-21.702269521305183,-6.650598888230827,-49.019195106924045,-56.88378161530098,-78.47867123838034,-89.32699936161892,-66.78574426943905
9,17.042371477356323,55.406739250791645,65.07485819760215,46.30889027975735,30.770599504077417,17.345056126590208,13.245226200985348,26.42111732911719,49.18552908712536,34.34056736030366
10,1.1344524920482209,-4.5193165845681715,9.51523149307734,31.10167588110902,3.9725333530635147,20.957042603706316,11.739623622223473,20.906370180121193,28.46250978518865,5.954976545927283
11,-11.555130191833234,-31.612950273283275,-20.895094771114252,-34.292990067755085,-32.83068301320158,-22.688570960842117,-24.06742083315464,-32.34301902331351,-65.4340629641255,-47.55054157250091
