aggregate_summary.csv

Target Mean Stop Time (steps),875.73
Target SD of Stop Times (steps),787.2053222109031

Trials with Mean Rock Displacement <= 0,16
Specific Rock Trial IDs,"3, 9, 12, 14, 18, 49, 65, 66, 67, 76, 77, 82, 83, 85, 91, 95"

Trials with Mean BBot Displacement <= 0,50
Specific BBot Trial IDs,"1, 2, 5, 8, 10, 11, 15, 19, 24, 25, 30, 35, 36, 37, 38, 44, 46, 47, 48, 49, 50, 51, 52, 53, 54, 56, 57, 58, 59, 60, 62, 63, 64, 66, 68, 70, 71, 72, 78, 80, 81, 85, 87, 88, 89, 91, 92, 97, 98, 99"

Total Trials,100

,Mean of Pooled Rock Displacement (px),23.536245924937706
,SD of Above (px),104.74288619838097
,Mean of Intra-Run Rock Displacement (px),23.536245924937706
,SD of Above (px),24.20447433736439

,Mean of Pooled Bbot Displacements (px),-1.653557076372423
,SD of Above (px),111.23458131726339
,Mean of Intra-Run Bbot Displacements (px),-1.653557076372423
,SD of Above (px),12.915875721055201

,Mean of Pooled Bbot Stop Times (steps),1083.8322
,SD of Above (steps),647.2583780259201
,Mean of Intra-Run Stop Time Means (steps),1083.8322
,SD of Above (steps),85.45131852426476

,Mean of Pooled Bbot Stop Times (s),18.06387
,SD of Above (s),10.787639633765336
,Mean of Intra-Run Stop Time Means (s),18.06387
,SD of Above (s),1.4241886420710792


Trial,Duration (steps),Duration (s),Mean Rock Displacement,Rock Displacement SD,Mean BBot Displacement,BBot Displacement SD,Mean BBot Stop Time (steps),BBot Stop SD (steps),Mean BBot Stop Time (s),BBot Stop SD (s)
1,2822,47.03333333333333,34.614911698258645,118.93128336040505,-18.74810412127465,109.3465580388948,1079.98,684.2226481525571,17.999666666666666,11.403710802542617
2,2393,39.88333333333333,24.96594663437143,126.87327142002847,-5.768446168190579,108.88066212246862,1112.28,658.7526258321983,18.538,10.97921043053664
3,2465,41.083333333333336,-18.381460471122896,91.45978985624788,1.8827091351643728,117.63067773866652,1100.98,604.9328345243911,18.349666666666668,10.08221390873985
4,3071,51.18333333333333,2.852891047570259,70.1149546850234,9.131583857669085,116.85266009552181,1089.9,704.3285483931719,18.165,11.738809139886198
5,2346,39.1,25.43885728735617,120.48860980525914,-3.3078225364957543,108.09700943622309,1206.36,576.84004644587,20.105999999999998,9.614000774097834
6,2258,37.63333333333333,47.27122240179371,135.32908527160347,26.855939616199738,106.54918675139702,1179.7,591.2936095148173,19.661666666666665,9.854893491913622
7,2779,46.31666666666667,17.777692167437948,91.38257493340498,21.596900521545955,99.24215153545585,1005.14,659.451813467606,16.752333333333333,10.990863557793434
8,2663,44.38333333333333,26.17623377305559,113.51451723833021,-13.96873532746488,112.38050229918578,1030.96,656.701030351945,17.182666666666666,10.945017172532415
9,2591,43.18333333333333,-26.497543714689403,82.1253225535774,17.723364472225406,101.93661032556575,1065.66,668.3776462144614,17.761,11.13962743690769
10,2980,49.666666666666664,50.87808907133256,111.30857321037008,-16.232725067641393,109.76562146150142,1011.88,703.5092979093438,16.86466666666667,11.725154965155731
11,2520,42.0,45.766303067828126,92.43371295857838,-18.966114933333554,104.78091076894898,1102.04,553.4670301557155,18.367333333333335,9.224450502595259
