aggregate_summary.csv

Target Mean Stop Time (steps),644.1298
Target SD of Stop Times (steps),812.4888135285621

Trials with Mean Rock Displacement <= 0,37
Specific Rock Trial IDs,"2, 4, 8, 11, 13, 14, 17, 21, 22, 29, 37, 38, 39, 44, 47, 52, 53, 56, 57, 58, 59, 64, 66, 71, 76, 78, 79, 80, 81, 83, 85, 90, 93, 94, 98, 99, 100"

Trials with Mean BBot Displacement <= 0,45
Specific BBot Trial IDs,"1, 2, 3, 5, 8, 9, 12, 14, 15, 16, 23, 24, 26, 29, 30, 32, 33, 34, 36, 39, 40, 41, 44, 45, 50, 52, 54, 55, 57, 58, 59, 67, 68, 70, 71, 75, 82, 86, 87, 88, 89, 90, 93, 96, 97"

Total Trials,100

,Mean of Pooled Rock Displacement (px),9.061838604722741
,SD of Above (px),132.95943340658332
,Mean of Intra-Run Rock Displacement (px),9.061838604722741
,SD of Above (px),30.022569318663578

,Mean of Pooled Bbot Displacements (px),1.0561474006949796
,SD of Above (px),218.18512689318638
,Mean of Intra-Run Bbot Displacements (px),1.0561474006949798
,SD of Above (px),33.75651720647871

,Mean of Pooled Bbot Stop Times (steps),938.0958
,SD of Above (steps),616.0639966691434
,Mean of Intra-Run Stop Time Means (steps),938.0957999999999
,SD of Above (steps),86.59356830083114

,Mean of Pooled Bbot Stop Times (s),15.63493
,SD of Above (s),10.267733277819058
,Mean of Intra-Run Stop Time Means (s),15.63493
,SD of Above (s),1.4432261383471858


Trial,Duration (steps),Duration (s),Mean Rock Displacement,Rock Displacement SD,Mean BBot Displacement,BBot Displacement SD,Mean BBot Stop Time (steps),BBot Stop SD (steps),Mean BBot Stop Time (s),BBot Stop SD (s)
1,2422,40.36666666666667,18.815885347498863,130.17525358362667,-43.792794342221505,234.58536347734153,935.2,590.1603379504555,15.586666666666666,9.836005632507593
2,2387,39.78333333333333,-13.503154043237457,99.2939862011322,-0.8543817161975761,227.03525191398853,876.74,643.3574183570918,14.612333333333334,10.722623639284864
3,2861,47.68333333333333,10.504493048745635,121.94714782953116,-40.1827784464827,227.88644772117306,920.12,628.3362430146094,15.335333333333333,10.472270716910156
4,2199,36.65,-12.817732024667018,148.4227004499377,30.421895740509274,231.76377482878854,942.18,562.1299395865619,15.703,9.3688323264427
5,3506,58.43333333333333,56.754283287434376,144.7005255413239,-73.847983403314,204.3834233214861,1039.92,671.5170105888637,17.332,11.191950176481061
6,2205,36.75,20.672532026725538,106.60629218902709,0.5616363266586097,202.6408695210293,1009.5,616.2312132335276,16.825,10.270520220558792
7,2631,43.85,38.175595462506365,99.96475873907512,8.53777623576693,180.75225031083693,987.86,571.3524595739696,16.464333333333332,9.522540992899492
8,2575,42.916666666666664,-48.485449430953835,169.3997152478765,-30.19545206970637,227.2194177031542,1183.46,609.6381733856399,19.724333333333334,10.160636223093999
9,2383,39.71666666666667,2.2771728916122798,135.06407869247278,-4.538361697743761,217.8822840088564,946.76,669.3100181591212,15.779333333333334,11.155166969318689
10,2712,45.2,32.019904695339605,124.84434689785226,10.84996324995525,235.81606860857693,1003.76,575.9793987245569,16.729333333333333,9.599656645409281
11,2140,35.666666666666664,-14.806690597619196,125.70768051937344,6.223724049160255,184.02184832705174,832.96,531.2190815972833,13.882666666666667,8.853651359954723
