aggregate_summary.csv

Target Mean Stop Time (steps),774.067
Target SD of Stop Times (steps),1087.5357753850785

Trials with Mean Rock Displacement <= 0,13
Specific Rock Trial IDs,"1, 5, 20, 38, 48, 49, 51, 76, 78, 82, 83, 86, 91"

Trials with Mean BBot Displacement <= 0,56
Specific BBot Trial IDs,"1, 2, 4, 7, 8, 9, 14, 15, 16, 20, 22, 23, 24, 25, 26, 29, 30, 35, 36, 37, 39, 42, 44, 46, 47, 50, 52, 56, 57, 59, 60, 62, 63, 67, 68, 70, 72, 73, 79, 80, 81, 82, 84, 85, 86, 87, 89, 90, 91, 92, 93, 94, 95, 97, 98, 100"

Total Trials,100

,Mean of Pooled Rock Displacement (px),26.098024488825207
,SD of Above (px),103.01557131336253
,Mean of Intra-Run Rock Displacement (px),26.098024488825207
,SD of Above (px),24.446186908404506

,Mean of Pooled Bbot Displacements (px),-0.34266262594114344
,SD of Above (px),112.3533430811269
,Mean of Intra-Run Bbot Displacements (px),-0.34266262594114344
,SD of Above (px),14.712538006273716

,Mean of Pooled Bbot Stop Times (steps),1230.6232
,SD of Above (steps),812.9382823756981
,Mean of Intra-Run Stop Time Means (steps),1230.6232
,SD of Above (steps),118.62486089340548

,Mean of Pooled Bbot Stop Times (s),20.510386666666665
,SD of Above (s),13.548971372928303
,Mean of Intra-Run Stop Time Means (s),20.510386666666665
,SD of Above (s),1.977081014890091


Trial,Duration (steps),Duration (s),Mean Rock Displacement,Rock Displacement SD,Mean BBot Displacement,BBot Displacement SD,Mean BBot Stop Time (steps),BBot Stop SD (steps),Mean BBot Stop Time (s),BBot Stop SD (s)
1,3301,55.016666666666666,-5.859633180048857,146.26960230691031,-0.21367123817993927,99.08529854558195,1434.88,875.7939754000017,23.914666666666665,14.596566256666694
2,3380,56.333333333333336,50.70595602753455,94.54637610555841,-13.514648119316194,104.81145874362575,1087.1,768.48930124137,18.118333333333332,12.808155020689497
3,3663,61.05,11.941604942922666,80.01260083187903,28.40865308600021,98.90879074783224,1110.58,842.0767110821548,18.509666666666668,14.034611851369247
4,3629,60.483333333333334,43.94222463375892,111.39580363036895,-5.567538820791054,88.28308726594986,1238.6,891.9681517147736,20.643333333333334,14.866135861912895
5,3252,54.2,-1.5937960908482107,118.85222835360183,4.232972219688244,100.40115951533762,1093.1,772.9705290472012,18.218333333333334,12.882842150786688
6,3428,57.13333333333333,64.48278343974026,107.75147551428952,13.310132860393127,120.27946655136995,1242.6,895.6869214320872,20.71,14.928115357201452
7,2852,47.53333333333333,61.83860417523925,106.17725145427086,-7.615910459033235,98.35976159825935,1179.36,718.22228836914,19.656,11.970371472819
8,3031,50.516666666666666,47.106227862023545,107.67283778014503,-0.019723543537516548,91.48983086313562,1103.6,776.8770291155139,18.393333333333334,12.947950485258565
9,3646,60.766666666666666,32.688533636066296,82.2402678897007,-1.6097666353683382,131.9083516437604,1430.2,875.4308560208906,23.836666666666666,14.590514267014845
10,3947,65.78333333333333,2.306179336618996,78.66707036130754,4.730000250465103,133.21811718641405,1338.4,843.3083538017613,22.30666666666667,14.055139230029356
11,2914,48.56666666666667,27.33286807660088,97.74908887882957,15.167723844353816,101.96990983652509,1058.36,666.854564813232,17.639333333333333,11.114242746887198
