aggregate_summary.csv

Trials with Mean Rock Displacement <= 0,0
Specific Rock Trial IDs,None

Trials with Mean BBot Displacement <= 0,13
Specific BBot Trial IDs,"1, 3, 10, 23, 30, 37, 50, 53, 54, 59, 73, 88, 97"

Total Trials,100

,Mean of Pooled Rock Displacement (px),43.87696921381972
,SD of Above (px),63.81076932257872
,Mean of Intra-Run Rock Displacement (px),43.87696921381972
,SD of Above (px),23.571109873641348

,Mean of Pooled Bbot Displacements (px),42.08475076123015
,SD of Above (px),171.25723141964957
,Mean of Intra-Run Bbot Displacements (px),42.08475076123015
,SD of Above (px),45.15497208822822

,Mean of Pooled Bbot Stop Times (steps),697.921
,SD of Above (steps),811.2865675813617
,Mean of Intra-Run Stop Time Means (steps),697.921
,SD of Above (steps),721.3066643497435

,Mean of Pooled Bbot Stop Times (s),11.632016666666667
,SD of Above (s),13.521442793022697
,Mean of Intra-Run Stop Time Means (s),11.632016666666667
,SD of Above (s),12.021777739162392


Trial,Duration (steps),Duration (s),Mean Rock Displacement,Rock Displacement SD,Mean BBot Displacement,BBot Displacement SD,Mean BBot Stop Time (steps),BBot Stop SD (steps),Mean BBot Stop Time (s),BBot Stop SD (s)
1,1577,26.283333333333335,64.14455764658999,60.641488040156034,-21.47511799233767,198.48904830520308,846.62,458.37391785683945,14.110333333333333,7.63956529761399
2,867,14.45,42.04813892832575,38.68517664808639,51.47895949222825,161.39145718425084,449.4,224.94280452177716,7.49,3.7490467420296194
3,608,10.133333333333333,4.095515474880132,29.47738104053925,-44.02387604711715,133.36254522909388,158.52,180.50668369105577,2.642,3.008444728184263
4,1468,24.466666666666665,74.56674965113592,53.163526408175294,112.90465052277565,163.95564308993633,745.76,324.6051642427477,12.429333333333334,5.410086070712461
5,1683,28.05,44.908637789376534,92.56981960953726,59.02719911984171,179.90889774678047,709.8,335.3637683812268,11.83,5.589396139687113
6,1582,26.366666666666667,59.676217753060335,78.56507558686248,65.41875233780397,163.88457078056567,666.48,390.14749905696965,11.108,6.502458317616162
7,2252,37.53333333333333,72.12070417784406,84.52497840614573,106.16399702311512,193.81259459040635,1673.7,526.6120924536079,27.895,8.776868207560133
8,1147,19.116666666666667,47.58786300895609,61.47531365594027,104.73948291398122,196.031676002436,493.92,258.69040987880726,8.232,4.311506831313455
9,741,12.35,34.06882297675638,42.7483875554322,34.16413626517077,170.0140919755228,349.04,179.98718321716404,5.817333333333333,2.999786386952734
10,682,11.366666666666667,16.06537348655599,35.773431795395936,-22.268710904225962,99.2556661774693,136.48,161.16036379067546,2.2746666666666666,2.686006063177924
11,2498,41.63333333333333,104.99629139555603,98.2994851405213,88.09345349761672,192.02614230454898,1851.62,649.5617012058742,30.860333333333333,10.826028353431237
12,1317,21.95,53.13050833720665,69.3812386144182,72.20230941867653,189.38763569640957,489.34,343.62257474960956,8.155666666666667,5.727042912493493
13,1189,19.816666666666666,52.65534686704355,78.83517030973393,50.31612017883455,179.95098543349584,713.48,288.31985073270727,11.891333333333334,4.805330845545122
14,820,13.666666666666666,42.67965050952011,45.73468813060335,36.744074374173714,158.56401630295187,335.28,215.80121616422645,5.588,3.5966869360704408
15,266,4.433333333333334,14.520232558604741,18.54287448878075,2.369780520601742,114.84704503562534,96.16,77.28171629479633,1.6026666666666667,1.288028604913272
16,1469,24.483333333333334,38.24043630070423,59.554760027277354,9.328873031766248,211.60498521074118,672.6,366.47331946207356,11.21,6.107888657701226
17,1579,26.316666666666666,57.10916086787053,73.21517002648854,42.18873593697571,159.4273922910683,801.14,509.9461760313333,13.352333333333334,8.499102933855555
18,810,13.5,37.58527089709643,39.86851873240555,81.5155879908147,159.24583940150072,290.36,240.7211749755984,4.839333333333333,4.01201958292664
19,930,15.5,56.51173880328419,85.54130383532167,85.30827366580112,184.32308480328254,491.32,268.4420235358093,8.188666666666666,4.474033725596821
20,674,11.233333333333333,38.96184202235852,48.73852997617074,6.697071538574045,158.3049366559751,299.78,194.34728961215754,4.996333333333333,3.239121493535959
21,1142,19.033333333333335,44.560197750833595,37.193262291697,64.24023372424654,154.09980315840244,565.18,409.40946471218564,9.419666666666666,6.823491078536427
22,2313,38.55,22.349056220702607,55.99544283893601,4.252998481874498,191.58506882384813,1515.74,504.6043837320804,25.262333333333334,8.41007306220134
23,531,8.85,22.157101314380718,39.51045872737727,-30.42766370680038,162.16576319913983,214.94,128.4614466106704,3.582333333333333,2.14102411017784
24,412,6.866666666666666,6.157406412771681,14.052362644407227,9.51927346761778,149.4584230300234,189.84,141.00953217164187,3.164,2.3501588695273647
25,925,15.416666666666666,33.709077629411105,36.83439176439993,40.20832480292752,170.53085940476058,371.64,244.66242966543908,6.194,4.077707161090651
26,2137,35.61666666666667,78.58776803601195,69.73980733830469,72.24517559327256,175.34951452895075,1145.22,613.1213646213138,19.087,10.21868941035523
27,781,13.016666666666667,58.06398150280305,105.00416917426924,24.814208412192936,155.46435193380125,330.64,196.01548876743055,5.510666666666666,3.2669248127905095
28,1209,20.15,70.52792072180029,81.98029904885774,94.50738141452464,161.06816660426023,760.26,370.2557753549207,12.671,6.1709295892486775
29,446,7.433333333333334,38.6591334298824,57.980745650301515,24.143790173845485,171.58134085612008,177.44,117.31679769073209,2.957333333333333,1.9552799615122016
30,689,11.483333333333333,24.540891107437485,33.65116900700721,-15.331554554325031,151.94144368861757,289.14,185.75208516422404,4.819,3.0958680860704004
31,769,12.816666666666666,30.689160423415597,44.6537702308027,12.975206745719525,154.13846590336465,374.3,225.87708866477243,6.238333333333333,3.7646181444128737
32,3815,63.583333333333336,84.92106849510012,96.97510616850472,114.51974244976658,192.9514040741572,2595.64,670.9141725576942,43.260666666666665,11.18190287596157
33,2397,39.95,47.650192543239605,61.14904422772564,54.48243960157079,165.2586749751506,1208.74,652.6277124214142,20.145666666666667,10.877128540356903
34,1442,24.033333333333335,57.10893890823723,65.84829646210662,43.91765602585076,168.93897864436082,1025.78,306.63894144117324,17.096333333333334,5.110649024019554
35,778,12.966666666666667,24.230010410188687,28.141229694683087,42.61203012802485,151.9114481671469,301.76,166.48730539336282,5.029333333333334,2.774788423222714
36,1879,31.316666666666666,54.67169619807735,56.458679948871215,36.051321822841906,166.1906423588592,1036.98,456.205623617693,17.283,7.603427060294884
37,453,7.55,9.584694779294242,23.0718415816861,-3.2963290491210775,106.6189241449168,151.42,113.23807140854409,2.5236666666666667,1.8873011901424015
38,1264,21.066666666666666,45.540787720107595,48.74023550872255,0.9138992365639479,164.58538374953017,540.66,302.0037579168815,9.011,5.0333959652813585
39,671,11.183333333333334,17.97292448001755,35.85752822953093,7.988275403482955,146.46564965118094,202.48,191.4084467033463,3.3746666666666667,3.190140778389105
40,1221,20.35,50.09203362911187,73.08107571794478,38.792515582270646,156.68226343104104,603.16,353.94876603767364,10.052666666666667,5.899146100627894
41,1432,23.866666666666667,60.4894681617387,76.6451702343524,81.23500690541236,163.5266608483767,857.02,234.69272051178854,14.283666666666667,3.911545341863142
42,719,11.983333333333333,32.38118727552227,50.686096113789134,13.541865511590036,188.75691318261977,290.1,207.9273077450926,4.835,3.465455129084877
43,460,7.666666666666667,29.08418916773493,45.6962632532407,58.387860204485925,165.9788196427635,214.48,121.23248705840918,3.574666666666667,2.0205414509734863
44,1187,19.783333333333335,11.910652645657446,45.76458186259135,22.791831421810393,153.18253132242307,683.2,338.4823873270399,11.386666666666667,5.641373122117331
45,628,10.466666666666667,26.859620835790544,39.27613019422694,15.167894430243248,150.52132004486353,131.54,108.15903068337543,2.1923333333333335,1.8026505113895903
46,3727,62.11666666666667,108.49991677616063,124.22697719178532,59.631130344113785,229.51729324333354,2992.48,506.46281326913805,49.87466666666667,8.441046887818969
47,873,14.55,39.45270609002156,40.370776717059826,39.81367047506009,142.8816405714487,548.16,279.0614269296278,9.136,4.651023782160464
48,816,13.6,23.71861285906934,55.918027888774716,5.1571871720377365,138.76941379786064,257.14,202.01667035678224,4.285666666666667,3.3669445059463707
49,1277,21.283333333333335,65.14112604116187,88.2209937211128,43.313953876015994,189.4080284129922,841.86,288.7568011390929,14.031,4.812613352318214
50,1272,21.2,26.317375807904273,50.04885825121978,-9.816183092484216,176.20827612859065,519.28,417.6024395894023,8.654666666666667,6.960040659823372
51,1152,19.2,36.54998909097103,36.187078400777224,21.334866357267437,192.36763498320911,446.52,329.32145700032413,7.442,5.488690950005402
52,833,13.883333333333333,66.52960160753129,62.5158741913322,54.843221889439924,143.112061923446,404.22,257.43073488864167,6.737,4.2905122481440285
53,607,10.116666666666667,38.478053149563415,42.31118927915501,-12.835228830247296,152.89595262796422,251.18,179.8914287075651,4.186333333333334,2.9981904784594184
54,474,7.9,21.57254036388546,41.59869593098034,-21.144571883478946,116.15589990151445,137.52,132.17308380162982,2.2920000000000003,2.2028847300271632
55,5526,92.1,105.38617075560902,117.8040158535132,160.24265992361114,180.47047558905086,4292.96,1096.0859485143544,71.54933333333334,18.268099141905907
56,889,14.816666666666666,42.66359126537649,46.31599404207053,32.118842385490936,130.4542591895073,346.68,198.69045148220908,5.7780000000000005,3.311507524703485
57,689,11.483333333333333,56.20702929420063,74.94582009812657,30.450119339588632,181.28926985203873,387.4,163.7834558438772,6.456666666666667,2.7297242640646195
58,1155,19.25,57.132830220117306,67.24381032095702,50.93213640800236,180.8486534421249,702.08,249.36423978115357,11.701333333333332,4.156070663019226
59,555,9.25,24.35938510328566,33.55539430648843,-12.662392214510946,116.0452276107311,192.54,164.46452505023692,3.209,2.7410754175039482
60,390,6.5,14.390037672525589,30.049039348652467,18.466926924729236,106.61940203712311,148.3,128.25281951787926,2.4716666666666667,2.1375469919646544
61,954,15.9,58.95250665917394,56.12818340704517,60.89419910493396,154.35461185899896,401.92,257.4006517283981,6.698666666666667,4.290010862139968
62,5304,88.4,51.68654875477337,78.82669147820407,125.57386441113783,233.53781209534304,3319.1,1450.209953132051,55.318333333333335,24.170165885534182
