aggregate_summary.csv

Target Mean Stop Time (steps),697.921
Target SD of Stop Times (steps),721.3066643497435

Trials with Mean Rock Displacement <= 0,38
Specific Rock Trial IDs,"3, 5, 9, 15, 17, 18, 19, 22, 23, 24, 25, 26, 31, 33, 36, 37, 49, 50, 52, 55, 56, 60, 62, 64, 67, 71, 72, 75, 77, 78, 79, 81, 82, 87, 88, 93, 95, 97"

Trials with Mean BBot Displacement <= 0,49
Specific BBot Trial IDs,"1, 3, 5, 8, 9, 11, 16, 17, 18, 23, 24, 25, 26, 27, 28, 29, 36, 37, 41, 45, 52, 55, 56, 57, 58, 60, 63, 64, 65, 66, 67, 69, 70, 71, 73, 74, 75, 77, 81, 84, 85, 88, 92, 95, 96, 97, 98, 99, 100"

Total Trials,100

,Mean of Pooled Rock Displacement (px),9.456958347763868
,SD of Above (px),134.03132503430217
,Mean of Intra-Run Rock Displacement (px),9.456958347763868
,SD of Above (px),30.540195278561875

,Mean of Pooled Bbot Displacements (px),-2.1495475469297727
,SD of Above (px),217.90177062358958
,Mean of Intra-Run Bbot Displacements (px),-2.1495475469297727
,SD of Above (px),29.914934651739326

,Mean of Pooled Bbot Stop Times (steps),929.5692
,SD of Above (steps),574.3700826207106
,Mean of Intra-Run Stop Time Means (steps),929.5692
,SD of Above (steps),84.95076741384989

,Mean of Pooled Bbot Stop Times (s),15.49282
,SD of Above (s),9.572834710345177
,Mean of Intra-Run Stop Time Means (s),15.49282
,SD of Above (s),1.4158461235641646


Trial,Duration (steps),Duration (s),Mean Rock Displacement,Rock Displacement SD,Mean BBot Displacement,BBot Displacement SD,Mean BBot Stop Time (steps),BBot Stop SD (steps),Mean BBot Stop Time (s),BBot Stop SD (s)
1,3613,60.21666666666667,23.128077471200527,127.54196140390867,-11.70080239666593,235.08525402250132,1057.32,740.290247546356,17.622,12.338170792439266
2,2638,43.96666666666667,54.27156090387459,143.09980745656748,11.263149236323216,198.1207203227177,991.4,581.787393665909,16.523333333333333,9.696456561098485
3,2152,35.86666666666667,-9.753899675206826,119.53705339246932,-6.789134551368044,171.1396883631116,868.36,581.8101155980746,14.472666666666667,9.69683525996791
4,2429,40.483333333333334,29.845850800927572,143.4451808639335,17.087251107835336,224.01816743713908,906.12,564.1237250310053,15.102,9.402062083850087
5,2359,39.31666666666667,-14.113960896506486,138.58399415110497,-28.173163263903945,224.4068648785456,1020.18,596.1068829650999,17.003,9.935114716085
6,2321,38.68333333333333,41.176123838624946,137.8663679992156,28.549583453081528,199.3232402532168,1020.02,610.0380546845133,17.000333333333334,10.167300911408555
7,2307,38.45,7.5374867837004444,125.38529727244338,25.800688127597592,229.63281592429055,899.32,518.473168179848,14.988666666666667,8.641219469664135
8,2508,41.8,51.93584718402158,123.78317168093234,-22.09537123513169,234.69696071277204,1083.7,627.8602226480616,18.061666666666667,10.464337044134359
9,2168,36.13333333333333,-2.6872760927175676,101.97350293627557,-18.088407415841335,197.49602829334665,881.1,595.3714069762656,14.685,9.922856782937759
10,2171,36.18333333333333,36.3797161713331,133.1963337477801,50.72294252394469,251.84571530445893,949.56,526.5068234145126,15.826,8.77511372357521
11,2147,35.78333333333333,17.04964616730958,118.69440487969999,-47.720415793027385,213.8287260438615,908.52,512.3913220759847,15.142,8.539855367933079
12,2119,35.31666666666667,17.729237265385947,156.76868279732855,2.204628429406182,182.03022570521833,894.76,514.1566726997061,14.912666666666667,8.569277878328434
13,2276,37.93333333333333,5.301388034258916,146.39177823508277,23.335066421321848,189.6231371814439,946.5,568.9705795629184,15.775,9.482842992715307
14,3286,54.766666666666666,7.846258987547488,110.39820383221141,1.8875020387253056,216.93669476126485,951.82,696.5427947355131,15.863666666666667,11.60904657892522
15,2381,39.68333333333333,-14.67271693569263,146.57903124283547,1.5252556896236462,246.36527970683193,914.8,548.3888088886257,15.246666666666666,9.139813481477097
16,2254,37.56666666666667,52.218601965976006,111.99592158326057,-27.44067879384263,221.2295895130246,859.26,481.0215664052276,14.321,8.017026106753793
17,2527,42.11666666666667,-10.195776982470672,105.63072810542049,-0.14931489362580408,224.15930303435698,986.86,603.7209454706702,16.447666666666667,10.062015757844504
18,2306,38.43333333333333,-24.98224879872917,100.28473815066195,-0.07256213295826626,212.61254695289892,981.02,572.9969366303411,16.35033333333333,9.549948943839018
19,2621,43.68333333333333,-29.983394499704946,134.0256202178937,29.577996613310077,222.0085609250304,927.2,598.5395150033189,15.453333333333333,9.975658583388647
20,2523,42.05,34.024952618084015,169.41872271302438,4.052061477872818,176.18692381329896,955.86,660.9840533443377,15.931,11.016400889072294
21,2459,40.983333333333334,67.88676514358066,124.58325649807126,64.66080934929627,178.17187605889944,855.22,536.7858346164678,14.253666666666666,8.94643057694113
22,2807,46.78333333333333,-1.7759666116627257,125.68302165941236,14.09462657577157,199.22212241454397,888.7,646.4803688797818,14.811666666666667,10.77467281466303
23,3231,53.85,-1.9428553460054103,137.9825951541823,-34.608160214718204,243.92667972206183,1059.18,595.82947464618,17.653,9.930491244103
24,1939,32.31666666666667,-11.600080661980654,108.58734062503656,-24.52393740970495,181.62770627913434,806.34,483.45810488983784,13.439,8.057635081497297
25,2919,48.65,-13.285140906941677,143.46553862378468,-21.4842826940577,196.29762436166698,938.62,657.4032369241631,15.643666666666666,10.956720615402718
26,2659,44.31666666666667,-25.35676515169028,119.26919500400234,-50.48887306239039,262.7549728821551,1048.16,590.082573260138,17.469333333333335,9.834709554335634
27,2896,48.266666666666666,70.00134301003985,141.46595628003706,-37.42698148516344,221.75634536151614,1010.7,662.2480653048373,16.845,11.037467755080622
