aggregate_summary.csv

Number of Trials with Mean Rock Displacement <= 0,0
Specific Trials with Mean Rock Displacement <= 0,None

Number of Trials with Mean BBot Displacement <= 0,1
Specific Trials with Mean BBot Displacement <= 0,2

Total Trials,10

,Mean of Pooled Rock Displacement (px),50.34
,SD of Above (px),78.87
,Mean of Intra-Run Rock Displacement (px),50.34
,SD of Above (px),36.6

,Mean of Pooled Bbot Displacements (px),83.97
,SD of Above (px),181.87
,Mean of Intra-Run Bbot Displacements (px),83.97
,SD of Above (px),61.44

,Mean of Pooled Bbot Stop Times (s),20.89
,SD of Above (s),24.04
,Mean of Intra-Run Stop Time Means (s),20.89
,SD of Above (s),20.14


Trial,Duration,Mean Rock Displacement,Rock Displacement SD,Mean BBot Displacement,BBot Displacement SD,Mean BBot Stop Time,BBot Stop SD
1,13.25,20.57,59.7,36.56,166.57,5.55,3.95
2,14.38,6.94,39.31,-6.31,143.69,4.1,4.17
3,19.83,29.85,47.56,22.7,177.93,7.3,4.85
4,34.22,35.24,52.81,44.39,201.02,16.82,10.33
5,41.77,49.69,79.48,130.29,174.14,18.87,13.69
6,26.4,43.74,47.72,76.37,173.37,12.55,7.21
7,22.57,41.22,30.13,72.63,186.25,10.26,6.82
8,119.3,116.5,110.62,157.96,151.58,63.3,28.74
9,101.65,114.43,131.48,175.26,162.79,51.58,27.14
10,36.58,45.26,57.23,129.89,192.77,18.52,12.16
