Group,Final_Clustering_Score,Delta_Score
Active (Stigmergic),0.4980417754569191,0.18798955613577023
Active (Stigmergic),0.4973045822102426,0.21630727762803237
Active (Stigmergic),0.5396505376344086,0.2513440860215054
Active (Stigmergic),0.5333778371161548,0.24098798397863813
Active (Stigmergic),0.506155950752394,0.22298221614227082
Active (Stigmergic),0.5124835742444153,0.21090670170827858
Active (Stigmergic),0.5059055118110236,0.213254593175853
Active (Stigmergic),0.5184940554821664,0.2285336856010568
Active (Stigmergic),0.49038461538461536,0.2032967032967033
Active (Stigmergic),0.5105263157894737,0.2092105263157895
Active (Stigmergic),0.5100574712643678,0.22916666666666669
Active (Stigmergic),0.5371577574967406,0.2346805736636245
Active (Stigmergic),0.5169172932330827,0.19110275689223055
Active (Stigmergic),0.5,0.18386243386243384
Active (Stigmergic),0.5275229357798165,0.21887287024901697
Active (Stigmergic),0.5178571428571429,0.2202380952380953
Active (Stigmergic),0.49794801641586867,0.20519835841313266
Active (Stigmergic),0.5255720053835801,0.21938088829071328
Active (Stigmergic),0.5270448548812665,0.22229551451187335
Active (Stigmergic),0.5111989459815547,0.2002635046113307
Active (Stigmergic),0.5094979647218453,0.2123473541383989
Active (Stigmergic),0.5072368421052632,0.18157894736842112
Active (Stigmergic),0.494,0.21333333333333332
Active (Stigmergic),0.5041208791208791,0.23008241758241754
Active (Stigmergic),0.5176767676767676,0.2007575757575757
Active (Stigmergic),0.5269230769230769,0.21666666666666667
Active (Stigmergic),0.4840499306518724,0.19902912621359226
Active (Stigmergic),0.5006426735218509,0.18508997429305912
Active (Stigmergic),0.49449793672627235,0.22214580467675377
Active (Stigmergic),0.5203804347826086,0.22622282608695649
Active (Stigmergic),0.5175324675324675,0.21298701298701295
Active (Stigmergic),0.497289972899729,0.20663956639566394
Active (Stigmergic),0.5166435506241331,0.2274618585298197
Active (Stigmergic),0.5082872928176796,0.2230662983425415
Active (Stigmergic),0.5019736842105263,0.19210526315789478
Active (Stigmergic),0.5064935064935064,0.20389610389610385
Active (Stigmergic),0.5111265646731572,0.2294853963838665
Active (Stigmergic),0.5006377551020408,0.18749999999999994
Active (Stigmergic),0.4957142857142857,0.20500000000000002
Active (Stigmergic),0.5059445178335535,0.20013210039630125
Active (Stigmergic),0.5224867724867724,0.22023809523809518
Active (Stigmergic),0.5271523178807948,0.23046357615894042
Active (Stigmergic),0.529746835443038,0.2126582278481013
Active (Stigmergic),0.48344827586206895,0.18620689655172412
Active (Stigmergic),0.5261096605744126,0.2284595300261097
Active (Stigmergic),0.5118453865336658,0.18516209476309226
Active (Stigmergic),0.5105820105820106,0.2189153439153439
Active (Stigmergic),0.49794238683127573,0.200960219478738
Active (Stigmergic),0.5133587786259542,0.1972010178117049
Active (Stigmergic),0.5247252747252747,0.2417582417582418
Active (Stigmergic),0.4790794979079498,0.19386331938633194
Active (Stigmergic),0.5012706480304956,0.1886912325285896
Active (Stigmergic),0.51143583227446,0.2001270648030496
Active (Stigmergic),0.5189295039164491,0.21083550913838123
Active (Stigmergic),0.5160213618157543,0.21094793057409877
Active (Stigmergic),0.4916897506925208,0.20290858725761773
Active (Stigmergic),0.5225718194254446,0.22845417236662108
Active (Stigmergic),0.4930651872399445,0.20180305131761445
Active (Stigmergic),0.4838935574229692,0.20168067226890757
Active (Stigmergic),0.5082802547770701,0.18598726114649683
Active (Stigmergic),0.5020547945205479,0.20479452054794517
Active (Stigmergic),0.5155642023346303,0.19779507133592733
Active (Stigmergic),0.474964234620887,0.18597997138769673
Active (Stigmergic),0.5130674002751031,0.22145804676753778
Active (Stigmergic),0.4965564738292011,0.20730027548209368
Active (Stigmergic),0.5109114249037228,0.1887034659820283
Active (Stigmergic),0.49934296977660975,0.19908015768725362
Active (Stigmergic),0.49531459170013387,0.2041499330655957
Active (Stigmergic),0.5335968379446641,0.23451910408432153
Active (Stigmergic),0.48908594815825374,0.21623465211459753
Active (Stigmergic),0.5061391541609823,0.20327421555252395
Active (Stigmergic),0.4832887700534759,0.1584224598930481
Active (Stigmergic),0.49241466498103664,0.17256637168141592
Active (Stigmergic),0.5325644504748982,0.24016282225237445
Active (Stigmergic),0.49530201342281877,0.17785234899328856
Active (Stigmergic),0.5020270270270271,0.21756756756756762
Active (Stigmergic),0.5032981530343008,0.2137203166226913
Active (Stigmergic),0.5068587105624143,0.1982167352537723
Active (Stigmergic),0.5277419354838709,0.20645161290322578
Active (Stigmergic),0.4882108183079057,0.20041608876560335
Active (Stigmergic),0.5136363636363637,0.2090909090909091
Active (Stigmergic),0.5013550135501355,0.19241192411924113
Active (Stigmergic),0.4879943502824859,0.1963276836158192
Active (Stigmergic),0.5085301837270341,0.21062992125984248
Active (Stigmergic),0.4910220994475138,0.19198895027624308
Active (Stigmergic),0.5174966352624495,0.21063257065948854
Active (Stigmergic),0.5032509752925878,0.19895968790637192
Active (Stigmergic),0.5427069645203679,0.22864651773981604
Active (Stigmergic),0.5173299101412067,0.21373555840821562
Active (Stigmergic),0.5274348422496571,0.21947873799725653
Active (Stigmergic),0.5252918287937743,0.21335927367055774
Active (Stigmergic),0.519053876478318,0.22076215505913271
Active (Stigmergic),0.49236111111111114,0.21250000000000002
Active (Stigmergic),0.49795640326975477,0.19346049046321523
Active (Stigmergic),0.5045811518324608,0.2035340314136126
Active (Stigmergic),0.5013245033112583,0.18675496688741727
Active (Stigmergic),0.5040650406504065,0.20054200542005418
Active (Stigmergic),0.4915584415584416,0.18311688311688312
Active (Stigmergic),0.5222804718217562,0.21821756225425948
Active (Stigmergic),0.5118733509234829,0.20448548812664907
Active (Stigmergic),0.5258620689655172,0.23607427055702918
Active (Stigmergic),0.49382716049382713,0.20301783264746226
Active (Stigmergic),0.5058900523560209,0.1969895287958115
Active (Stigmergic),0.5065963060686016,0.22031662269129293
Active (Stigmergic),0.5294117647058824,0.22483660130718958
Active (Stigmergic),0.5227864583333334,0.20507812500000006
Active (Stigmergic),0.4798657718120805,0.1926174496644295
Active (Stigmergic),0.5183923705722071,0.21525885558583108
Active (Stigmergic),0.48758620689655174,0.19103448275862073
Active (Stigmergic),0.46745152354570635,0.1849030470914127
Active (Stigmergic),0.5114093959731544,0.22953020134228191
Active (Stigmergic),0.5274151436031331,0.22845953002610964
Active (Stigmergic),0.5181451612903226,0.22513440860215056
Active (Stigmergic),0.508575197889182,0.21569920844327173
Active (Stigmergic),0.5020188425302826,0.21736204576043067
Active (Stigmergic),0.5074324324324324,0.21216216216216216
Active (Stigmergic),0.5,0.2173314993122421
Active (Stigmergic),0.5345070422535211,0.254225352112676
Active (Stigmergic),0.511204481792717,0.21848739495798314
Active (Stigmergic),0.5083979328165374,0.18346253229974158
Active (Stigmergic),0.5276349614395887,0.22750642673521848
Active (Stigmergic),0.5077922077922078,0.21493506493506492
Active (Stigmergic),0.4979757085020243,0.2139001349527665
Active (Stigmergic),0.5077138849929874,0.23211781206171112
Active (Stigmergic),0.5214105793450882,0.21032745591939545
Active (Stigmergic),0.4954128440366973,0.18807339449541288
Active (Stigmergic),0.5133053221288515,0.23109243697478987
Active (Stigmergic),0.5266927083333334,0.21875000000000006
Active (Stigmergic),0.5221799746514575,0.22496831432192643
Active (Stigmergic),0.5193798449612403,0.21382428940568476
Active (Stigmergic),0.48406374501992033,0.19654714475431606
Active (Stigmergic),0.5505464480874317,0.24248633879781423
Active (Stigmergic),0.5203947368421052,0.22171052631578947
Active (Stigmergic),0.5122107969151671,0.18701799485861187
Active (Stigmergic),0.48153214774281805,0.19972640218878246
Active (Stigmergic),0.5314861460957179,0.21914357682619645
Active (Stigmergic),0.5224274406332454,0.22559366754617416
Active (Stigmergic),0.5080645161290323,0.209005376344086
Active (Stigmergic),0.49018324607329844,0.1780104712041885
Active (Stigmergic),0.5133928571428571,0.21173469387755095
Active (Stigmergic),0.506155950752394,0.2181942544459644
Active (Stigmergic),0.5128865979381443,0.19780927835051543
Active (Stigmergic),0.5131406044678055,0.2240473061760841
Active (Stigmergic),0.47446236559139787,0.17473118279569894
Active (Stigmergic),0.4843324250681199,0.16961852861035426
Active (Stigmergic),0.49242424242424243,0.20523415977961434
Active (Stigmergic),0.5080971659919028,0.19770580296896084
Active (Stigmergic),0.5065963060686016,0.22097625329815307
Active (Stigmergic),0.5,0.21077127659574468
Active (Stigmergic),0.5334595959595959,0.22032828282828276
Active (Stigmergic),0.4892904953145917,0.1840696117804551
Active (Stigmergic),0.5066401062416999,0.19787516600265603
Active (Stigmergic),0.5088797814207651,0.19740437158469948
Active (Stigmergic),0.5210803689064558,0.21475625823451905
Active (Stigmergic),0.5134770889487871,0.20350404312668463
Active (Stigmergic),0.5218543046357615,0.23377483443708608
Active (Stigmergic),0.5013404825737265,0.21112600536193027
Active (Stigmergic),0.5047425474254743,0.198509485094851
Active (Stigmergic),0.5193850267379679,0.20855614973262032
Active (Stigmergic),0.5106951871657754,0.23328877005347598
Active (Stigmergic),0.4933862433862434,0.1832010582010582
Active (Stigmergic),0.507343124165554,0.2062750333778371
Active (Stigmergic),0.49320652173913043,0.2092391304347826
Active (Stigmergic),0.5345501955671447,0.23728813559322032
Active (Stigmergic),0.4973753280839895,0.19619422572178474
Active (Stigmergic),0.541405269761606,0.21769134253450434
Active (Stigmergic),0.49726402188782487,0.2017783857729138
Active (Stigmergic),0.5275908479138627,0.23351278600269176
Active (Stigmergic),0.49137931034482757,0.1870026525198939
Active (Stigmergic),0.5313351498637602,0.2479564032697547
Active (Stigmergic),0.5006944444444444,0.2152777777777778
Active (Stigmergic),0.5276653171390013,0.238191632928475
Active (Stigmergic),0.5026845637583892,0.21342281879194624
Active (Stigmergic),0.5222929936305732,0.21464968152866243
Active (Stigmergic),0.49863945578231295,0.19727891156462585
Active (Stigmergic),0.5341655716162943,0.22733245729303542
Active (Stigmergic),0.520253164556962,0.1943037974683544
Active (Stigmergic),0.527027027027027,0.21689189189189184
Active (Stigmergic),0.5236842105263158,0.20855263157894732
Active (Stigmergic),0.49276315789473685,0.1967105263157895
Active (Stigmergic),0.5225102319236017,0.23465211459754437
Active (Stigmergic),0.4924033149171271,0.21339779005524862
Active (Stigmergic),0.5074123989218329,0.2055256064690027
Active (Stigmergic),0.48599439775910364,0.196078431372549
Active (Stigmergic),0.5068870523415978,0.21143250688705234
Active (Stigmergic),0.5178326474622771,0.2318244170096022
Active (Stigmergic),0.5070028011204482,0.2226890756302521
Active (Stigmergic),0.5119047619047619,0.1997354497354497
Active (Stigmergic),0.5174966352624495,0.2200538358008075
Active (Stigmergic),0.5116731517509727,0.2094682230869001
Active (Stigmergic),0.5112582781456954,0.22450331125827816
Active (Stigmergic),0.49738903394255873,0.18864229765013052
Active (Stigmergic),0.4993279569892473,0.20228494623655913
Active (Stigmergic),0.48439531859557866,0.17165149544863456
Active (Stigmergic),0.5323415265200517,0.22315653298835703
Active (Stigmergic),0.5223390275952694,0.20039421813403419
Active (Stigmergic),0.5147814910025706,0.20822622107969146
Active (Stigmergic),0.49216710182767626,0.18537859007832902
Active (Stigmergic),0.5235069885641678,0.20965692503176625
Active (Stigmergic),0.4842896174863388,0.2103825136612022
Active (Stigmergic),0.5058064516129033,0.2141935483870968
Active (Stigmergic),0.5149350649350649,0.20519480519480515
Active (Stigmergic),0.5144167758846658,0.2142857142857143
Active (Stigmergic),0.5263157894736842,0.2163029525032092
Active (Stigmergic),0.5105820105820106,0.20634920634920634
Active (Stigmergic),0.5119798234552333,0.21059268600252207
Active (Stigmergic),0.5226648351648352,0.21978021978021983
Active (Stigmergic),0.5361675126903553,0.20114213197969544
Active (Stigmergic),0.5332914572864321,0.21984924623115576
Active (Stigmergic),0.5152116402116402,0.21362433862433866
Active (Stigmergic),0.4924346629986245,0.19944979367262722
Active (Stigmergic),0.4865047233468286,0.19095816464237514
Active (Stigmergic),0.48535286284953394,0.18375499334221035
Active (Stigmergic),0.5341055341055341,0.23487773487773483
Active (Stigmergic),0.5033921302578019,0.20556309362279518
Active (Stigmergic),0.5297699594046008,0.24289580514208392
Active (Stigmergic),0.5142118863049095,0.2009043927648579
Active (Stigmergic),0.4973718791064389,0.20499342969776607
Active (Stigmergic),0.4775204359673024,0.17711171662125336
Active (Stigmergic),0.5432756324900133,0.24101198402130491
Active (Stigmergic),0.5428194993412385,0.2529644268774704
Active (Stigmergic),0.5246753246753246,0.22012987012987006
Active (Stigmergic),0.5141388174807198,0.2204370179948586
Active (Stigmergic),0.49603174603174605,0.1871693121693122
Active (Stigmergic),0.5120967741935484,0.21572580645161288
Active (Stigmergic),0.4966711051930759,0.20173102529960052
Active (Stigmergic),0.5150684931506849,0.2410958904109589
Active (Stigmergic),0.5260989010989011,0.22390109890109894
Active (Stigmergic),0.5121293800539084,0.22237196765498657
Active (Stigmergic),0.492,0.18266666666666664
Active (Stigmergic),0.536509900990099,0.2147277227722772
Active (Stigmergic),0.5148448043184886,0.21052631578947373
Active (Stigmergic),0.512402088772846,0.20626631853785904
Active (Stigmergic),0.5066755674232309,0.2009345794392523
Active (Stigmergic),0.5204216073781291,0.21936758893280633
Active (Stigmergic),0.5233644859813084,0.22429906542056072
Active (Stigmergic),0.5096818810511756,0.2316735822959889
Active (Stigmergic),0.5098167539267016,0.20026178010471202
Active (Stigmergic),0.47841225626740946,0.20543175487465182
Active (Stigmergic),0.487467018469657,0.2025065963060686
Active (Stigmergic),0.5309278350515464,0.22744845360824745
Active (Stigmergic),0.513121546961326,0.2299723756906077
Active (Stigmergic),0.529373368146214,0.22454308093994774
Active (Stigmergic),0.5440414507772021,0.21826424870466327
Active (Stigmergic),0.5156046814044213,0.200260078023407
Active (Stigmergic),0.506765899864682,0.21109607577807848
Active (Stigmergic),0.5052219321148825,0.21148825065274152
Active (Stigmergic),0.4949238578680203,0.18908629441624364
Active (Stigmergic),0.515130674002751,0.22489683631361762
Active (Stigmergic),0.52734375,0.22005208333333331
Active (Stigmergic),0.5120320855614974,0.2118983957219252
Active (Stigmergic),0.5212328767123288,0.24246575342465754
Active (Stigmergic),0.5143979057591623,0.21073298429319376
Active (Stigmergic),0.5090152565880721,0.22954230235783635
Active (Stigmergic),0.5156046814044213,0.20351105331599473
Active (Stigmergic),0.5226415094339623,0.20251572327044026
Active (Stigmergic),0.5418848167539267,0.24083769633507857
Active (Stigmergic),0.49798387096774194,0.18010752688172044
Active (Stigmergic),0.5106232294617564,0.22946175637393773
Active (Stigmergic),0.490819209039548,0.1822033898305085
Active (Stigmergic),0.4980211081794195,0.18535620052770446
Active (Stigmergic),0.5078431372549019,0.22026143790849673
Active (Stigmergic),0.5112433862433863,0.21230158730158732
Active (Stigmergic),0.509765625,0.19986979166666669
Active (Stigmergic),0.49318801089918257,0.21389645776566757
Active (Stigmergic),0.505270092226614,0.20355731225296447
Active (Stigmergic),0.5146853146853146,0.23426573426573422
Active (Stigmergic),0.5072655217965654,0.2067371202113606
Active (Stigmergic),0.5452755905511811,0.2329396325459318
Active (Stigmergic),0.48048452220726784,0.19380888290713327
Active (Stigmergic),0.5123546511627907,0.21874999999999994
Active (Stigmergic),0.5271883289124668,0.22877984084880632
Active (Stigmergic),0.5032808398950132,0.20144356955380582
Active (Stigmergic),0.5166880616174583,0.19833119383825415
Active (Stigmergic),0.5111989459815547,0.21146245059288538
Active (Stigmergic),0.5205761316872428,0.24348422496570649
Active (Stigmergic),0.4918144611186903,0.19167803547066847
Active (Stigmergic),0.4780763790664781,0.1923620933521924
Active (Stigmergic),0.508301404853129,0.19412515964240107
Active (Stigmergic),0.5106809078771696,0.20427236315086783
Active (Stigmergic),0.5166666666666667,0.21933333333333338
Active (Stigmergic),0.5284552845528455,0.23306233062330622
Active (Stigmergic),0.4965753424657534,0.21506849315068494
Active (Stigmergic),0.4952316076294278,0.19346049046321528
Active (Stigmergic),0.4750337381916329,0.16396761133603238
Active (Stigmergic),0.5,0.1856060606060606
Active (Stigmergic),0.4993678887484197,0.18900126422250313
Active (Stigmergic),0.4986013986013986,0.2034965034965035
Active (Stigmergic),0.5135685210312076,0.22523744911804616
Active (Stigmergic),0.499302649930265,0.2064156206415621
Active (Stigmergic),0.5325797872340425,0.22539893617021273
Active (Stigmergic),0.48901808785529716,0.15503875968992248
Active (Stigmergic),0.4834293948126801,0.20389048991354464
Active (Stigmergic),0.5096649484536082,0.2010309278350515
Active (Stigmergic),0.4973544973544973,0.19179894179894175
Active (Stigmergic),0.5061728395061729,0.20164609053497945
Active (Stigmergic),0.5083762886597938,0.2010309278350515
Active (Stigmergic),0.5153452685421995,0.19245524296675198
Active (Stigmergic),0.4922380336351876,0.19922380336351875
Active (Stigmergic),0.48467966573816157,0.18523676880222845
Active (Stigmergic),0.5246338215712384,0.23235685752330232
Active (Stigmergic),0.5146036161335188,0.2148817802503477
Active (Stigmergic),0.5148771021992238,0.18758085381630013
Active (Stigmergic),0.49794520547945204,0.20136986301369864
Active (Stigmergic),0.5006765899864682,0.2023004059539919
Active (Stigmergic),0.503586800573888,0.22238163558106167
Active (Stigmergic),0.5379353233830846,0.2164179104477612
Active (Stigmergic),0.5,0.20535714285714285
Active (Stigmergic),0.5222081218274112,0.21065989847715738
Active (Stigmergic),0.4925775978407557,0.18690958164642374
Active (Stigmergic),0.5100267379679144,0.2192513368983957
Active (Stigmergic),0.5147058823529411,0.20922459893048123
Active (Stigmergic),0.5254452926208651,0.22010178117048346
Active (Stigmergic),0.5294906166219839,0.23994638069705093
Active (Stigmergic),0.5086666666666667,0.20200000000000007
Active (Stigmergic),0.5158520475561427,0.20541611624834877
Active (Stigmergic),0.4979702300405954,0.21515561569688768
Active (Stigmergic),0.5166453265044815,0.21446862996158772
Active (Stigmergic),0.5475880052151239,0.2288135593220339
Active (Stigmergic),0.5040431266846361,0.20485175202156336
Active (Stigmergic),0.49934980494148246,0.19375812743823145
Active (Stigmergic),0.5072751322751323,0.21560846560846564
Active (Stigmergic),0.5217391304347826,0.21611253196930946
Active (Stigmergic),0.5478316326530612,0.23341836734693877
Active (Stigmergic),0.5013333333333333,0.21533333333333332
Active (Stigmergic),0.4987012987012987,0.18116883116883115
Active (Stigmergic),0.5290841584158416,0.1992574257425742
Active (Stigmergic),0.5052287581699346,0.2091503267973856
Active (Stigmergic),0.4965893587994543,0.21759890859481584
Active (Stigmergic),0.5103761348897535,0.21400778210116728
Active (Stigmergic),0.4846666666666667,0.1786666666666667
Active (Stigmergic),0.5398230088495575,0.22756005056890005
Active (Stigmergic),0.5126050420168067,0.22549019607843135
Active (Stigmergic),0.5110389610389611,0.2025974025974026
Active (Stigmergic),0.4910958904109589,0.18013698630136987
Active (Stigmergic),0.5041379310344828,0.2137931034482759
Active (Stigmergic),0.49108367626886146,0.18587105624142664
Active (Stigmergic),0.49721059972105996,0.201534170153417
Active (Stigmergic),0.5102179836512262,0.20776566757493187
Active (Stigmergic),0.5013661202185792,0.2008196721311475
Active (Stigmergic),0.49530201342281877,0.20738255033557046
Active (Stigmergic),0.4937062937062937,0.2118881118881119
Active (Stigmergic),0.5578734858681023,0.2685060565275908
Active (Stigmergic),0.5047945205479452,0.1972602739726027
Active (Stigmergic),0.5077821011673151,0.19066147859922178
Active (Stigmergic),0.5233881163084703,0.1991150442477876
Active (Stigmergic),0.4932249322493225,0.19105691056910573
Active (Stigmergic),0.5304878048780488,0.21951219512195125
Active (Stigmergic),0.5154043645699615,0.2163029525032093
Active (Stigmergic),0.5323834196891192,0.2273316062176166
Active (Stigmergic),0.5224159402241594,0.20921544209215442
Active (Stigmergic),0.5352480417754569,0.21279373368146215
Active (Stigmergic),0.5066489361702128,0.20345744680851063
Active (Stigmergic),0.48663101604278075,0.196524064171123
Active (Stigmergic),0.5093959731543625,0.21342281879194636
Active (Stigmergic),0.4961832061068702,0.17748091603053434
Active (Stigmergic),0.5286666666666666,0.23733333333333329
Active (Stigmergic),0.5228758169934641,0.2052287581699347
Active (Stigmergic),0.5360419397116645,0.22149410222804716
Active (Stigmergic),0.5153949129852744,0.20615796519410973
Active (Stigmergic),0.5182054616384916,0.20351105331599484
Active (Stigmergic),0.5141935483870967,0.20322580645161287
Active (Stigmergic),0.5081081081081081,0.20067567567567568
Active (Stigmergic),0.5087131367292225,0.2010723860589812
Active (Stigmergic),0.5249671484888305,0.19645203679369255
Active (Stigmergic),0.4818181818181818,0.2041958041958042
Active (Stigmergic),0.5135309278350515,0.21585051546391748
Active (Stigmergic),0.4947089947089947,0.19907407407407407
Active (Stigmergic),0.4887955182072829,0.20378151260504201
Active (Stigmergic),0.4993455497382199,0.20418848167539266
Active (Stigmergic),0.5013071895424837,0.18366013071895426
Active (Stigmergic),0.5264200792602378,0.22919418758256277
Active (Stigmergic),0.5182767624020888,0.22258485639686681
Active (Stigmergic),0.5071335927367056,0.19649805447470814
Active (Stigmergic),0.5289473684210526,0.244078947368421
Active (Stigmergic),0.5148247978436657,0.23180592991913745
Active (Stigmergic),0.49866310160427807,0.1985294117647059
Active (Stigmergic),0.49793956043956045,0.19780219780219782
Active (Stigmergic),0.4959785522788204,0.2124664879356568
Active (Stigmergic),0.5232403718459495,0.2324037184594953
Active (Stigmergic),0.5168010752688172,0.2224462365591398
Active (Stigmergic),0.49316005471956226,0.20588235294117646
Active (Stigmergic),0.5164556962025316,0.22468354430379744
Active (Stigmergic),0.4966442953020134,0.19731543624161074
Active (Stigmergic),0.49079320113314445,0.21954674220963172
Active (Stigmergic),0.48628257887517146,0.1886145404663923
Active (Stigmergic),0.5066401062416999,0.20783532536520583
Active (Stigmergic),0.5145833333333333,0.24097222222222214
Active (Stigmergic),0.4755586592178771,0.19622905027932963
Active (Stigmergic),0.5195681511470985,0.23751686909581649
