aggregate_summary.csv

Trials with Mean Rock Displacement <= 0,0
Specific Rock Trial IDs,None

Trials with Mean BBot Displacement <= 0,15
Specific BBot Trial IDs,"10, 16, 23, 32, 36, 38, 44, 54, 60, 67, 74, 85, 88, 93, 94"

Total Trials,100

,Mean of Pooled Rock Displacement (px),43.28496648217661
,SD of Above (px),59.46408626400023
,Mean of Intra-Run Rock Displacement (px),43.28496648217661
,SD of Above (px),22.68615032323264

,Mean of Pooled Bbot Displacements (px),64.11843858063048
,SD of Above (px),171.77924954207285
,Mean of Intra-Run Bbot Displacements (px),64.11843858063048
,SD of Above (px),51.677906744013455

,Mean of Pooled Bbot Stop Times (steps),800.5618
,SD of Above (steps),854.7703941211893
,Mean of Intra-Run Stop Time Means (steps),800.5618
,SD of Above (steps),648.0343713923037

,Mean of Pooled Bbot Stop Times (s),13.342696666666667
,SD of Above (s),14.246173235353153
,Mean of Intra-Run Stop Time Means (s),13.342696666666667
,SD of Above (s),10.800572856538395


Trial,Duration (steps),Duration (s),Mean Rock Displacement,Rock Displacement SD,Mean BBot Displacement,BBot Displacement SD,Mean BBot Stop Time (steps),BBot Stop SD (steps),Mean BBot Stop Time (s),BBot Stop SD (s)
1,2530,42.166666666666664,62.29354956677839,84.85745022827327,109.69822484802809,203.40173132203432,985,538.4338588983453,16.416666666666668,8.973897648305755
2,3614,60.233333333333334,81.48771954499865,73.34059046255005,148.75793349458274,195.20274456770085,1717.26,781.0258510446373,28.621,13.017097517410622
3,1641,27.35,38.42822542125194,59.2759322330695,134.80227103891008,216.30280498007346,962.94,553.7692516577936,16.049,9.229487527629892
4,4134,68.9,76.6488315148429,60.074142582019576,97.3833954331531,211.9883941746029,3250.34,860.3670932236082,54.172333333333334,14.339451553726802
5,815,13.583333333333334,38.884682027454296,40.667207662954844,44.521607595728845,167.56568457849653,276.04,209.58111380872592,4.600666666666666,3.493018563478765
6,658,10.966666666666667,5.530438771988593,26.5085304830214,60.479300799157535,171.40159006530573,231.06,164.5497766014644,3.851,2.742496276691073
7,2887,48.11666666666667,76.50652568680053,57.54949910772707,119.99565080207412,157.73668281271156,1208.04,625.3190845888365,20.134,10.421984743147274
8,1139,18.983333333333334,47.459158523480404,54.97505106011758,20.632293122526846,151.407678308601,384.82,322.83000454842283,6.413666666666667,5.3805000758070465
9,2500,41.666666666666664,63.08955679071349,95.07045468726513,108.28345931615263,118.64939375284303,794.9,597.864575819983,13.248333333333333,9.964409596999715
10,1195,19.916666666666668,11.974074393631735,23.205352038477287,-43.894124598709304,156.0872081592758,283.7,312.43325817896937,4.7283333333333335,5.207220969649489
