Trial,Step_1000
1,69.26876164440488
2,-23.51130054779611
3,21.69314564454006
4,-7.673772405451603
5,-13.311142858869635
6,-33.38171328579726
7,22.855757214407873
8,-55.88689787873827
9,-23.670782926653107
10,-26.234892675728283
11,51.67255526387712
12,-0.7706184673262058
13,58.663433299457836
14,-43.549147537497745
15,129.56907665403278
16,-6.323814154377534
17,-68.13162046181128
18,25.241392108663504
19,2.159252638863341
20,40.447724538612775
21,22.312258349713694
22,-83.48248622227017
23,-34.96865737942599
24,23.28368035034429
25,-19.292092810008675
26,99.69872957927842
27,68.0619863967007
28,15.32340970283585
29,59.45833686879652
30,-39.09678548265237
31,-27.711208079431607
32,-14.391811974285208
33,-40.75272001922912
34,-38.205593665104765
35,-34.644715180694064
36,62.46021816096776
37,4.6417774241044585
38,-22.600615810350515
39,12.365172785970449
40,-11.92451897623786
41,31.886044602941883
42,-58.246425074518385
43,-35.18563493332267
44,-4.0575127009189496
45,-8.316168693080732
46,74.51675775843131
47,46.46943360921278
48,19.370429924258044
49,-37.327379887982254
50,6.2993231417399
51,-15.85368711769054
52,-47.275954931957024
53,14.25900093940714
54,28.074262877592886
55,72.14063719354354
56,-21.607579357715707
57,55.75172177562774
58,-13.484268956462648
59,13.664066072661482
60,7.955529139185151
61,-63.79009243755198
62,-17.353014496712383
63,-21.664613579090634
64,-36.13823756225001
65,32.891587572765026
66,-23.13912965493526
67,-19.389219888376207
68,-27.268024144738927
69,44.245327757178444
70,-60.48315975053711
71,-9.793655873747221
72,-34.69083974791861
73,48.47394790561297
74,41.56160984063832
75,-16.169411204617138
76,28.46206791019829
77,-31.009147208689296
78,-61.45583346433805
79,43.79543586116292
80,-11.470770881334426
81,-24.952749299890787
82,76.93566204839743
83,14.898677513617919
84,-47.138421409099784
85,-66.38628067772932
86,95.41771769488331
87,68.90125077627312
88,-9.593165481355161
89,23.549373254144978
90,40.57728376440978
91,18.580464470706723
92,33.60044532558173
93,-20.882941057638533
94,-19.546023656395477
95,51.299021230340685
96,52.45626177694653
97,36.07829352859473
98,23.02165189373552
99,6.307990497381586
100,-6.726926849339483
101,14.689380694335918
102,-3.393003477851148
103,2.112313192315316
104,-1.6631804938730483
105,27.30105340842582
106,-107.48356488093971
107,2.8601310344205317
108,-1.7191879561130605
109,54.10009206533303
110,23.22969301402073
111,28.665495606957467
112,6.749405259596847
113,35.756965022383326
114,52.43226943756242
115,-48.30979206478302
116,-32.362485275433144
117,-39.79865212643398
118,48.61991032782615
119,-9.45789157367502
120,44.24867793657171
121,-10.090236779359758
122,9.538408250012518
123,53.60184546684485
124,-2.4437152134036046
125,29.728458700625925
126,32.82996710976119
127,-24.628500800199177
128,-34.520501448227584
129,35.721408864293096
130,11.288075245396968
131,14.768815131709061
132,65.77256239837354
133,24.8753513284061
134,-102.34842603073827
135,-49.37518109712763
136,-36.19648382828416
137,22.855531578756793
138,-19.32292009603503
139,6.898351060912452
140,80.93102775569082
141,52.93070232908374
142,7.971811169649648
143,25.193471267363954
144,17.88921310812966
145,-18.977158273548707
146,41.58772871589745
147,85.68093697909147
148,-25.04290097027546
149,20.160540220226554
150,-46.74280857265696
151,-8.683457057387097
152,-63.92674193143416
153,22.939211220275038
154,17.109753649520293
155,18.370826390034278
156,52.92752617923451
157,26.47676032485505
158,11.744451135625848
159,66.62662835841269
160,-43.01453203940486
161,-16.787069696261586
162,-27.932861560726693
163,-2.0819819515152984
164,17.250010682475512
165,7.519515216680221
166,-77.69554403169805
167,34.965177681657536
168,8.996034393667694
169,-32.846798419917214
170,-51.099453148591955
171,-37.1808844894197
172,15.05872843973823
173,-14.491358218623938
174,-54.5382945447226
175,-9.522786311085106
176,-13.243814419220884
177,45.10078603357839
178,-28.752810719880227
179,-41.582563912360904
180,-31.823082983390222
181,28.89654503339652
182,-11.276196954019895
183,-3.7151103395438065
184,-38.17439955350731
185,-19.62545171668819
186,-2.5392266083745936
187,6.945281216392291
188,17.564315146211886
189,-11.43713795458607
190,-9.40467942780693
191,16.946848853763775
192,-41.317159040669594
193,29.483442421499394
194,-8.051912093321667
195,29.612906935126624
196,13.894567538836409
197,-96.97903212876068
198,-21.810106028728374
199,-29.094063605932554
200,8.325922090048882
201,-25.908835184099164
202,112.5694118291682
203,25.997392577514148
204,49.180255429693794
205,-69.65153656687414
206,89.63369869178466
207,16.511398874886687
208,64.53470138605364
209,-32.333066432249
210,33.83012524236213
211,7.341975519529289
212,-33.61235673325917
213,-17.157389872122458
214,-13.954801150984832
215,3.447281400361726
216,1.4948449167887383
217,27.60541876396458
218,-37.96473138661667
219,-6.289248948200878
220,42.061494448044755
221,54.266648348252126
222,30.009227017542827
223,16.80569057428952
224,-61.84845345529717
225,-27.985632092482525
226,85.68679082530241
227,11.803633977447415
228,58.06698922931232
229,-44.841494567671916
230,-18.549504332973086
231,-78.92841090302156
232,-24.252298339501912
233,-45.552957385613105
234,-17.335581894590387
235,-13.618643587128318
236,11.826365082405129
237,-23.10907732831705
238,29.80885064516842
239,25.8191862746782
240,6.756580253229153
241,-2.4767548413593046
242,-8.401320298314621
243,-49.50460602398491
244,19.76693133854465
245,4.692405872932672
246,12.545059888488396
247,35.11035778619806
248,-51.32886164798526
249,39.984522265514265
250,36.96164991961571
251,1.3293588983752571
252,34.793884198859764
253,-36.32385177912903
254,5.354052693913308
255,-4.1115714976153885
256,6.603456271830917
257,12.339486301969428
258,-4.4242308304340225
259,27.79539233194481
260,75.01083975628964
261,-41.10688005595283
262,9.280596441939949
263,26.02018011230104
264,-20.16172163244039
265,-10.285182677500673
266,-3.4143195066619514
267,54.06589451086813
268,-7.266240957276466
269,64.45825814276989
270,7.291033127516345
271,-6.784901739544179
272,36.33822945303147
273,-28.50176087550268
274,-84.59747692798625
275,7.744918657878705
276,20.796959548803297
277,-24.63328270781915
278,-40.07242959835581
279,31.34075470682935
280,-80.11758427347718
281,47.8604025537857
282,30.47641035198603
283,8.961287789444325
284,28.174739262912684
285,-18.366299426960083
286,-12.70274339615862
287,-12.746289771242322
288,-24.40671367177984
289,2.8959375751685514
290,35.99242797077782
291,-15.413996080332577
292,48.601109826200656
293,-35.231637677702366
294,23.885581577673136
295,-24.027280771049
296,3.217060882704936
297,-47.538844771687224
298,-43.95187759631901
299,-41.85016609610592
300,-30.27409134619972
301,9.059115513446876
302,36.20142525140319
303,5.956186520394799
304,18.167839175896894
305,0.7389291957762836
306,13.832042925542348
307,32.39135215324415
308,53.056387572977165
309,45.690484290993574
310,-32.439124994882135
311,7.460568276220774
312,-31.2558277432199
313,-66.27395705712993
314,4.792265695108273
315,17.023609674430354
316,-40.55189274526442
317,3.5102268032594166
318,56.13560908791584
319,2.8655427802641666
320,0.8815446463398928
321,23.348987581401772
322,82.87317785842652
323,-3.252676475392078
324,-23.559274878718835
325,39.948136072900546
326,-34.14669846144872
327,-51.310759006584746
328,-82.02583342282817
329,40.13914254549037
330,-18.104681996401965
331,-42.04670152342372
332,-5.335537319081936
333,-29.81812087847235
334,-23.02034740331746
335,9.630236511658904
336,50.142887302817165
337,15.677637817887197
338,-25.3535746894842
339,13.06240658937286
340,51.809003450081825
341,15.408304945659692
342,70.7885863328464
343,-13.804378471781812
344,-8.476044798647548
345,63.828400777049396
346,46.793860307029824
347,-12.147111241358855
348,63.15581658997167
349,9.130609166502849
350,-12.316938855155623
351,2.7685746264009823
352,-79.96036868606306
353,56.14636658573097
354,32.88411447263353
355,47.538495189722376
356,-27.22910314484367
357,62.140426797310305
358,51.128791676980356
359,-48.71849996309628
360,-68.32623087842106
361,21.914327955188035
362,8.513090128120261
363,31.5044938009242
364,8.794026678825754
365,-14.109574029163234
366,29.614049002393166
367,-6.918719662550368
368,25.174948202422918
369,10.462192674264898
370,-19.28533100396142
371,6.410682613371696
372,-29.642092917691862
373,17.193281216481257
374,20.468795708054238
375,-1.6417058074155264
376,17.664901777055952
377,-42.70303101667917
378,-37.753357327986976
379,-10.092374469011405
380,65.37734991362095
381,-31.504294850994867
382,-18.067886712832294
383,-14.65259309545058
384,40.20648986189932
385,79.45718850993585
386,3.5388583117183487
387,-32.17112418771285
388,2.8024716747712817
389,13.425156207225157
