Trial,Step_1000
1,19.60772762884558
2,49.70378899311688
3,31.714228564276183
4,12.727817979142324
5,-4.228056336350632
6,-44.192395770778724
7,40.47797590979423
8,57.01860522845177
9,-17.90351730109682
10,8.492195238296054
11,-6.264614702631135
12,-63.724583121914215
13,-21.182427891643943
14,-1.3064008068425692
15,-40.92774392563956
16,46.34235174190502
17,67.48250364104501
18,-19.821272940587903
19,-46.050233365506266
20,5.5623730696311044
21,-18.052985969218675
22,15.589211268622282
23,-76.06042585017354
24,-85.69711357662813
25,-21.712392507858898
26,9.690357846862973
27,-9.85109150227464
28,2.4997015573249484
29,-8.363717544911129
30,-35.576736733532435
31,-51.04182832615379
32,-2.991399878315602
33,36.14809353831068
34,38.37337775775506
35,-45.59520832182412
36,52.008819781445624
37,-14.70751173954902
38,39.145119813814105
39,6.897477616309302
40,15.059068200238329
41,17.75472930233365
42,-18.58348875160788
43,-59.96480764868328
44,-77.34997635308426
45,12.79568305894733
46,-64.08661182062775
47,-22.796935042619204
48,12.01015864491961
49,-6.2318227118175615
50,-40.204153782314
51,-0.010393981774188887
52,-21.383443027081707
53,60.681256184329
54,-29.24892309229053
55,65.86657403082245
56,-32.93128340620707
57,-60.44141772522002
58,74.18759817758787
59,46.91019062961719
60,-5.502537793203186
61,17.526961065469024
62,-65.9674058700202
63,0.23446638674068793
64,-18.28270289727883
65,19.48977620452652
66,75.60425464327137
67,-63.42342017049119
68,71.01865159882513
69,19.69409143137588
70,26.008331324670166
71,-1.7989328613482471
72,32.17092586912362
73,23.861684235959707
74,37.30022549985209
75,27.519778735550812
76,-20.514869250177306
77,-59.19477556919747
78,-33.55872125281467
79,19.204168273861146
80,8.325530397130304
81,-4.941874882683604
82,0.3588652691711133
83,5.489060828223392
84,-31.88904039143435
85,0.646830671861354
86,25.52560906767813
87,-39.73631118310103
88,4.11905144175215
89,5.351952283658884
90,22.72056605755303
91,-39.54529009640076
92,-49.11079823366149
93,-25.11230158900786
94,15.768278217404106
95,-8.78303505152613
96,43.666776949819216
97,50.61611879255982
98,37.036805652972454
99,6.982533070737634
100,39.4570456651535
101,80.69659511873037
102,-29.65918205255496
103,-30.196116222947442
104,-17.253547694427947
105,-54.621883778716516
106,45.176400802660964
107,7.014388203249808
108,5.5787080794034605
109,-4.859554332454982
110,-13.027657300470405
111,87.82362192146721
112,-23.94805289659155
113,33.49555825979705
114,43.79823728969213
115,20.23733296621232
116,-71.26208468852667
117,19.234155547195876
118,-12.868346921622688
119,-58.68596208559964
120,-90.63140211354131
121,13.272851367609784
122,-14.810036285780573
123,13.998579933859391
124,-28.93309154793771
125,-56.274055285419884
126,8.733674514029568
127,45.32863402429673
128,-10.926974310343848
