aggregate_summary.csv

Target Mean Stop Time (steps),1006.7042
Target SD of Stop Times (steps),856.7077250073285

Trials with Mean Rock Displacement <= 0,50
Specific Rock Trial IDs,"2, 4, 6, 7, 9, 11, 12, 15, 19, 22, 24, 26, 27, 28, 30, 31, 32, 33, 34, 36, 37, 38, 42, 43, 44, 46, 47, 49, 57, 58, 61, 64, 66, 67, 68, 70, 74, 76, 78, 82, 83, 86, 87, 89, 90, 93, 94, 95, 98, 100"

Trials with Mean BBot Displacement <= 0,32
Specific BBot Trial IDs,"1, 2, 3, 8, 9, 15, 17, 18, 20, 23, 24, 32, 33, 34, 39, 40, 46, 49, 55, 56, 64, 69, 71, 73, 76, 78, 82, 83, 87, 95, 96, 99"

Total Trials,100

,Mean of Pooled Rock Displacement (px),1.4257964412002928
,SD of Above (px),129.38117060260336
,Mean of Intra-Run Rock Displacement (px),1.425796441200293
,SD of Above (px),32.09999715472717

,Mean of Pooled Bbot Displacements (px),20.90693196659333
,SD of Above (px),240.7621585296851
,Mean of Intra-Run Bbot Displacements (px),20.90693196659333
,SD of Above (px),37.99766567488331

,Mean of Pooled Bbot Stop Times (steps),1213.6498
,SD of Above (steps),705.1274458585061
,Mean of Intra-Run Stop Time Means (steps),1213.6498
,SD of Above (steps),96.90978754063862

,Mean of Pooled Bbot Stop Times (s),20.227496666666667
,SD of Above (s),11.75212409764177
,Mean of Intra-Run Stop Time Means (s),20.227496666666667
,SD of Above (s),1.6151631256773105


Trial,Duration (steps),Duration (s),Mean Rock Displacement,Rock Displacement SD,Mean BBot Displacement,BBot Displacement SD,Mean BBot Stop Time (steps),BBot Stop SD (steps),Mean BBot Stop Time (s),BBot Stop SD (s)
1,2739,45.65,43.9922177896226,141.52597004711888,-0.5628914676619291,232.67837545147924,1289.74,716.4150777820561,21.49566666666667,11.9402512963676
2,3095,51.583333333333336,-18.764979429664443,110.43133070963205,-38.38081016644335,196.62770666970437,1179.9,718.4420573685246,19.665,11.974034289475409
3,3603,60.05,39.35471128310781,116.44252884463248,-21.547824998441662,219.90842704181637,1192.48,844.3101577317304,19.874666666666666,14.071835962195507
4,2464,41.06666666666667,-32.48767070438736,122.09100461037488,68.14546476144656,269.94387885118357,1099.98,637.8669328955943,18.333,10.631115548259906
5,2690,44.833333333333336,3.8859424579399793,107.80959730405874,15.06574880788769,240.26277701485267,1269.38,573.6598540627235,21.156333333333333,9.560997567712059
6,2960,49.333333333333336,-13.6538655024875,168.9295649072898,22.04245243650929,248.97113228275634,1212.88,645.9268815636416,20.214666666666666,10.765448026060692
7,3014,50.233333333333334,-91.79856275458947,147.01098512780158,46.08595774394828,248.8949911235008,1225.12,707.5460507115781,20.418666666666667,11.792434178526301
8,2682,44.7,2.2469523051101445,113.76636895472933,-27.364513341170976,273.586010813052,1277.9,599.3615736084249,21.298333333333332,9.989359560140414
9,2977,49.61666666666667,-2.208833330843163,129.21945617828933,-24.95311261975984,224.89037919481063,1178.3,648.3194365717679,19.638333333333332,10.805323942862799
10,3443,57.38333333333333,13.642886720468624,126.10126982214908,27.686288465292137,255.7018884671736,1396.3,843.8476564800893,23.27166666666667,14.064127608001488
11,3243,54.05,-8.573138497373591,149.06451360058773,96.1377651673776,238.76866916016724,1318.82,809.2647882807088,21.980333333333334,13.487746471345146
12,2739,45.65,-39.474980697123016,109.61481081819728,22.171439094841148,204.36145571578325,1192.14,654.487118408961,19.869,10.90811864014935
13,2721,45.35,6.967968552389779,99.19168264083184,72.09476716653178,233.1944330551988,1165.02,629.4118566615364,19.417,10.490197611025607
14,2434,40.56666666666667,8.785085675283526,137.481028623092,19.287859297975153,307.9598369647715,1071.88,595.6456500371369,17.86466666666667,9.927427500618947
15,2621,43.68333333333333,-43.06025971968883,95.16892852598231,-6.4899802079294355,250.2139050646696,1185.7,603.9372264311811,19.761666666666667,10.065620440519686
16,3941,65.68333333333334,13.47220788979443,133.94106457118187,16.782071359151644,220.6474542958568,1163.24,717.5166231452731,19.387333333333334,11.958610385754552
17,3131,52.18333333333333,45.00261093063614,88.67350734176458,-5.820604888012916,244.50867804787669,1091.26,661.4731182160383,18.187666666666665,11.024551970267305
18,2566,42.766666666666666,2.5577996431661587,127.93238696174305,-7.740885110148014,227.18831614111812,1215.66,649.4606116789909,20.261,10.824343527983181
19,2372,39.53333333333333,-3.032517458254861,86.52955748640555,18.295808077547317,258.29340008452675,1095.4,608.3243965423147,18.256666666666668,10.138739942371913
20,3176,52.93333333333333,3.193884317011668,91.8854299007384,-42.10413909443826,255.5221908932419,1418.18,734.5770319839625,23.636333333333333,12.24295053306604
21,3359,55.983333333333334,45.91411246943489,123.70109082985236,49.411240607231214,240.55605923410727,1188.24,635.0102862737496,19.804,10.58350477122916
22,3419,56.983333333333334,-34.780436581232365,138.45394048645488,39.50063268263349,279.1347849922933,1413.68,837.798047848998,23.561333333333334,13.9633007974833
23,2717,45.28333333333333,27.77390912781446,136.39469357485015,-3.5910531194566624,226.69282972881558,1196,741.1835268057185,19.933333333333334,12.353058780095308
24,3660,61.0,-5.180503604821894,111.758953465162,-26.148822196498212,244.86608672667893,1241.24,786.8061130874854,20.68733333333333,13.113435218124755
25,3768,62.8,50.7224884136484,161.37431081003083,38.14958436200799,235.0045528149285,1278.9,828.9776651923471,21.315,13.81629441987245
