Trial,Step_500,Step_1000
72,-6.842844142021216,-35.563121160516836
73,-7.334281623580992,-22.039507937029086
74,27.001208712424386,28.477532585726706
75,3.6282232083736816,-36.64765949999251
76,22.281428433334565,12.033094543417924
77,47.06175384108717,34.586077597786996
78,36.870960573153496,49.23329789206037
79,-30.00024117668529,31.385933021055372
80,13.132050109315227,-16.981344879830914
81,29.06255092516552,30.379014978316466
82,28.67108866325892,88.02621682793423
83,36.79175839509963,-5.305228283026233
84,-14.576555540540532,-6.040804569315454
85,-2.578842643186816,-54.515417246128656
86,32.19902328797997,56.29682512702271
87,-45.60175749173364,-52.94852045786634
88,10.881089866999059,24.60582678067752
89,67.38430921657279,13.227529542383934
90,-30.024898275191934,2.4104333499119948
91,12.028390154101311,-1.9099661276630955
92,-9.29476120646602,44.43502721096375
93,-6.0968916616578746,-30.239788138782483
94,-9.49647737903837,-25.864176024533425
95,13.449763787607075,42.59472947831096
96,-66.99447027063141,-29.022766414765883
97,29.135532353036016,64.88071273044721
98,-10.200132212592514,29.79666098943218
99,33.91857457932459,35.1596013392346
100,14.85228322047448,0.6943942188275003
101,6.883916600837749,-23.22081942582333
102,-21.34695172785848,-44.52397249281103
103,40.481143840383865,27.192275259114368
104,25.34966923979445,-8.927479695160544
105,48.8007436787601,11.126844981440568
106,-1.145553008241,-25.72910356750554
107,15.801878970050943,50.0387133248899
108,25.576914086828165,10.831864927451257
109,-13.513237335538602,-12.338691011850043
110,-34.247063498058175,-37.85994504427786
111,-0.7004331778999827,-7.00561937819451
112,-18.75082403973963,-48.77384398826362
113,-7.436084900262804,4.690950730422584
114,7.938784525295029,-29.746990288421166
115,1.4249667501367043,4.508919607901148
116,-19.727885145653957,-12.11468128900714
117,-22.34404950478898,11.707008271991118
118,45.98729644728324,101.64553034912126
119,-21.48696251244688,-33.62219630973003
120,-8.074864683481461,-24.97992523864092
121,1.1665133702570543,35.08784464666819
122,-12.243902898714797,29.28061610822752
123,-35.939142612762645,-2.9339970401451354
124,-46.04878142665079,-16.525523197720467
125,14.027929645901406,14.814642770255764
126,41.49649818388841,12.886438388308623
127,-20.08964835564654,-9.976993547042623
128,3.3125163993450015,-36.19614254940355
129,20.099762922646068,4.392856163114383
130,45.73151957033163,37.66949065022251
131,57.07718017867037,53.325292444950655
132,16.266974834422115,34.468939549181705
133,20.7450430646868,-26.375524992158113
134,15.654922319873346,8.581980139214288
135,3.871166705218614,-24.070124316786178
136,4.994802895517056,11.06284760477423
137,-18.17612049878759,0.9079728604768249
138,-14.910249365141826,-15.262439032332635
139,-25.0923363100457,-37.046878801712296
140,-24.82101985160164,75.3333756524972
141,-62.56030407700048,-49.25951784736894
142,46.279872987299754,11.514284243229625
143,36.80342530145286,16.728501300614116
144,-15.311799112434738,-68.56037737339828
145,-41.03549885545673,-67.46928704177955
146,-11.043633809969778,40.812267397572775
147,39.17509174996846,44.91710212372813
148,-3.888629970836857,38.239462763072844
149,13.963603671963156,-29.819039921065396
150,-46.9497985798258,-63.233442992309556
151,68.50455841769191,16.63171034244438
152,-3.4764999554536686,-46.45854178631766
153,42.877894673304695,-15.053034714533329
154,-17.361393304234515,-73.1537118751881
155,31.28951684358828,19.090934227698465
156,-68.89125867517495,-63.79098882305287
157,-39.85785329598012,-51.87171565788883
158,106.83663956454892,89.57321206500171
159,-53.35394715867913,9.511955211669477
160,1.5435246574893184,-17.259085964858286
161,-31.134596554766787,-8.10140658821586
162,-93.00086773857433,-64.07322629383151
163,-62.50553500817017,-58.40679146456856
164,-6.153481997667411,8.286760152458493
165,16.54917442766202,45.8548254779863
166,-43.182052786766384,-56.035928709073474
167,49.7891352954661,30.673654104034558
168,-0.36862259546539067,-1.7963831148715712
169,17.805364993076413,-12.402512949466859
170,27.947067666847854,-3.2918185934099204
171,56.21778530402697,85.88014754747478
172,-30.961320341926637,-22.298599182368434
173,15.356059044991984,3.472222145456699
174,45.68854044891837,12.642081949085695
175,8.517879100373111,13.952718257097594
176,7.395733900404527,24.906019419352948
177,-19.877765070348058,-51.55543509649787
178,19.932521621749036,-7.103530294150568
179,-39.0980567631066,-13.250423795259652
180,-24.89725600862713,-22.33991905713537
181,-10.045590393960287,41.47878689513864
182,-20.959213595757248,-34.9017748416766
183,-26.874465791272513,-48.927804591712565
184,-10.161511606277221,-6.278883724624696
185,16.280141900950504,31.771632431950376
186,-35.18303166462288,-11.733136644500192
187,-36.321864700484575,0.9809230111128671
188,68.07494484809946,125.10266590197648
189,31.142020766775325,27.534735472440943
190,-20.588173327452722,-28.438903310791346
191,14.74886233626338,21.17601359209165
192,0.5672506033648531,-17.295438117049066
193,18.517171974384773,38.9907277611953
194,-24.815628287852807,-21.307820033587852
195,-26.374252516604194,-41.02179722475114
196,-23.091315343307,3.733863820913251
197,33.54807932464942,37.53163043638092
198,1.7857223973602827,-62.78741032632799
199,-14.740262633735,14.758853300835478
200,35.093430079522356,-10.339112532565363
201,3.2670158168413805,-1.9376317798888594
202,0.651267127051996,33.59113133268524
203,-11.557391940379434,54.03559555537886
204,37.35812592808912,2.4947281898846954
205,-11.649770839077423,-15.872965824775456
206,-75.32886636183588,-39.11460720982309
207,52.41869388980599,32.45254189442949
208,31.18860474637192,2.7736087639648943
209,-9.332477612239646,-36.40291877412459
210,-27.73424956128993,-31.045785027546238
211,42.972193598018016,1.8694778413156086
212,-25.477823019593703,-42.52253198959378
213,-0.46126075235822556,-28.2692671871598
214,14.696474485368995,23.697637035753328
215,25.231723313668198,37.94756617006308
216,15.347013312122362,68.47980401448828
217,2.902457595504727,10.015874527293226
218,65.86262630220672,14.421074233190918
219,11.868563052424655,-36.805950487817356
220,-16.578724845064606,-6.200885723018262
221,45.546473767424146,24.264028584986836
222,-48.63068118147019,11.824704707957547
223,-64.20929347188539,-35.17425231588691
224,31.740006954847082,57.307594084614145
225,4.211620618601575,3.731007083821189
226,48.14849723905002,40.14120126742157
